Day,Fixture,Start time (hr),Duration (min),Flow Rate (gpm)
1E9,FAUC,14.92,0.131,1.267
1E9,FAUC,17.51,1.179,1.862
1E9,FAUC,17.54,0.262,0.864
1E9,FAUC,19.41,0.262,0.864
1E9,FAUC,19.6,1.441,1.136
1E9,FAUC,21.1,1.31,1.423
1E9,FAUC,21.14,1.048,0.54
1E9,FAUC,21.19,0.393,0.73
1E9,FAUC,21.22,0.393,1.44
1E9,FAUC,21.29,0.131,0.864
1E9,FAUC,21.32,0.524,1.08
1E9,FAUC,21.77,0.262,0.864
1E9,SHWR,16.02,6.288,2
1H0,FAUC,9.33,0.142,0.691
1H0,FAUC,10.96,0.569,0.806
1H0,FAUC,19.76,0.285,0.979
1H0,FAUC,20.22,0.285,1.238
1H0,FAUC,20.24,0.142,1.613
1H0,FAUC,20.28,0.285,1.325
1H0,FAUC,21.04,0.427,0.365
1H1,CWSH,8.31,4,1.391
1H1,CWSH,8.59,1.167,1.267
1H1,CWSH,8.62,4.167,1.346
1H1,FAUC,2.22,1.048,2.88
1H1,FAUC,5.97,3.275,1.228
1H1,FAUC,6.22,0.131,0.922
1H1,FAUC,6.95,1.441,3.482
1H1,FAUC,6.96,0.393,1.728
1H1,FAUC,6.99,1.703,2.22
1H1,FAUC,7.29,1.441,3.367
1H1,FAUC,7.33,1.834,1.173
1H1,FAUC,7.39,0.393,0.864
1H1,FAUC,7.45,0.131,0.864
1H1,FAUC,7.46,0.917,1.786
1H1,FAUC,7.79,0.262,1.728
1H1,FAUC,7.86,0.131,0.461
1H1,FAUC,7.89,0.131,0.864
1H1,FAUC,7.9,0.262,1.296
1H1,FAUC,7.96,0.262,0.691
1H1,FAUC,7.97,0.262,3.456
1H1,FAUC,7.98,1.572,1.618
1H1,FAUC,8.02,0.524,1.613
1H1,FAUC,8.03,0.262,1.296
1H1,FAUC,8.06,0.393,1.728
1H1,FAUC,8.19,0.262,0.662
1H1,FAUC,8.4,0.524,3.01
1H1,FAUC,8.41,0.917,2.954
1H1,FAUC,8.44,0.524,1.728
1H1,FAUC,8.46,1.048,1.721
1H1,FAUC,8.98,0.655,2.5
1H1,FAUC,9.13,1.179,4.691
1H1,FAUC,9.25,1.572,2.338
1H1,FAUC,10.01,0.262,1.93
1H1,FAUC,10.05,0.393,1.152
1H1,FAUC,10.2,0.262,1.296
1H1,FAUC,10.67,0.262,0.864
1H1,FAUC,10.71,0.131,0.864
1H1,FAUC,10.92,0.393,0.576
1H1,FAUC,11.01,0.262,0.864
1H1,FAUC,11.02,0.262,1.094
1H1,FAUC,11.13,0.131,1.267
1H1,FAUC,11.22,1.703,2.481
1H1,FAUC,11.25,0.131,0.461
1H1,FAUC,11.44,0.393,1.862
1H1,FAUC,11.46,0.131,1.267
1H1,FAUC,11.63,0.262,0.432
1H1,FAUC,13.84,0.262,0.432
1H1,FAUC,13.85,0.262,0.922
1H1,FAUC,16.03,0.393,0.73
1H1,FAUC,16.66,0.131,0.288
1H1,FAUC,16.89,1.441,2.314
1H1,FAUC,16.95,0.393,0.73
1H1,FAUC,17.59,0.131,0.864
1H1,FAUC,17.6,0.393,2.438
1H1,FAUC,17.62,0.262,1.498
1H1,FAUC,17.68,0.524,0.979
1H1,FAUC,17.73,0.655,2.408
1H1,FAUC,18.1,0.262,0.662
1H1,FAUC,18.23,0.786,1.152
1H1,FAUC,18.38,0.262,0.662
1H1,FAUC,18.43,0.393,0.998
1H1,FAUC,18.48,1.703,1.289
1H1,FAUC,19.22,1.048,1.404
1H1,FAUC,19.25,0.262,1.498
1H1,FAUC,19.25,0.917,1.234
1H1,FAUC,19.28,0.131,0.864
1H1,FAUC,19.72,0.262,0.662
1H1,FAUC,20.3,0.262,0.547
1H1,FAUC,20.31,0.262,0.662
1H1,FAUC,20.96,0.262,1.296
1H1,FAUC,21,0.262,0.432
1H1,FAUC,21.02,0.393,1.44
1H1,FAUC,22.51,0.655,0.818
1H1,SHWR,20.41,8.516,1.794
1H2,FAUC,6.11,0.31,0.864
1H2,FAUC,11.43,2.323,1.617
1H2,FAUC,11.48,0.31,1.354
1H2,FAUC,11.49,0.155,0.979
1H2,FAUC,11.74,0.155,0.518
1H2,FAUC,11.75,1.549,1.06
1H2,FAUC,11.84,0.155,0.634
1H2,FAUC,11.85,0.155,0.634
1H2,FAUC,11.86,0.31,0.95
1H2,FAUC,22.12,3.253,0.027
1H2,FAUC,22.25,0.31,0.691
1H3,FAUC,8.16,0.917,1.177
1H3,FAUC,8.2,0.524,0.749
1H3,FAUC,8.22,0.131,0.403
1H3,FAUC,8.23,0.262,1.037
1H3,FAUC,8.25,0.786,1.258
1H3,FAUC,8.3,0.393,0.48
1H3,FAUC,8.45,0.524,0.85
1H3,FAUC,8.47,0.131,0.288
1H3,FAUC,8.52,0.131,0.288
1H3,FAUC,9.28,0.786,0.701
1H3,FAUC,9.32,0.524,0.504
1H3,FAUC,9.35,0.131,0.634
1H3,FAUC,10.4,0.131,0.576
1H3,FAUC,10.44,0.131,0.461
1H3,FAUC,10.57,0.131,0.461
1H3,FAUC,11.89,0.393,0.691
1H3,FAUC,12.01,0.131,0.288
1H3,FAUC,12.14,0.393,0.173
1H3,FAUC,12.65,0.131,0.518
1H3,FAUC,15.25,0.655,0.691
1H3,FAUC,15.25,0.131,1.267
1H3,FAUC,15.27,0.262,1.21
1H3,FAUC,15.89,0.131,0.403
1H3,FAUC,16.07,1.048,0.058
1H3,FAUC,16.1,0.262,0.576
1H3,FAUC,16.99,0.262,0.259
1H3,FAUC,17.45,0.524,0.85
1H3,FAUC,17.53,1.572,0.672
1H3,FAUC,17.55,0.131,1.094
1H3,FAUC,17.57,0.262,0.461
1H3,FAUC,18.72,0.131,0.461
1H3,FAUC,18.98,0.262,0.202
1H4,FAUC,5.93,1.31,1.918
1H4,FAUC,6.48,0.131,0.634
1H4,FAUC,7.07,0.131,0.576
1H4,FAUC,7.08,0.655,1.279
1H4,FAUC,7.23,0.524,1.066
1H4,FAUC,7.28,0.262,1.037
1H4,FAUC,7.31,0.131,0.749
1H4,FAUC,7.67,0.655,2.696
1H4,FAUC,7.95,0.262,1.094
1H4,FAUC,8.16,0.393,0.806
1H4,FAUC,8.25,1.179,2.163
1H4,FAUC,9.33,0.131,1.21
1H4,FAUC,9.87,0.131,0.979
1H4,FAUC,11.29,0.131,0.576
1H4,FAUC,11.73,0.131,0.864
1H4,FAUC,11.97,0.262,0.662
1H4,FAUC,12.14,0.524,2.131
1H4,FAUC,12.52,0.131,0.518
1H4,FAUC,12.53,0.786,1.392
1H4,FAUC,12.55,0.786,1.133
1H4,FAUC,12.58,0.131,1.325
1H4,FAUC,12.59,0.655,1.359
1H4,FAUC,14.45,0.262,1.757
1H4,FAUC,16.06,0.262,1.21
1H4,FAUC,17.13,0.131,0.634
1H4,FAUC,17.15,0.524,2.218
1H4,FAUC,17.17,0.131,0.691
1H4,FAUC,17.21,0.131,0.749
1H4,FAUC,17.53,0.262,0.864
1H4,FAUC,20.04,1.179,1.504
1H5,DWSH,6.6,1.333,0.861
1H5,DWSH,6.81,1,0.902
1H5,DWSH,6.94,1.333,0.594
1H5,DWSH,7.78,1.167,0.867
1H5,DWSH,7.89,1.333,0.861
1H5,FAUC,6.45,0.142,1.613
1H5,FAUC,6.46,0.569,1.368
1H5,FAUC,6.49,0.569,1.584
1H5,FAUC,6.57,0.997,1.67
1H5,FAUC,6.6,0.142,1.21
1H5,FAUC,7.26,0.569,1.109
1H5,FAUC,7.29,0.142,0.403
1H5,FAUC,7.31,0.142,0.288
1H5,FAUC,7.44,0.427,1.133
1H5,FAUC,7.47,0.285,1.094
1H5,FAUC,7.48,0.142,0.403
1H5,FAUC,18.41,0.285,1.814
1H5,FAUC,18.42,0.427,1.44
1H5,FAUC,18.75,0.142,0.403
1H5,FAUC,18.76,0.142,0.403
1H5,FAUC,18.78,0.427,0.864
1H5,FAUC,19.59,0.569,1.022
1H5,FAUC,19.95,0.569,1.426
1H5,FAUC,20.04,0.285,0.749
1H5,FAUC,20.13,0.142,0.576
1H5,FAUC,21.27,0.142,0.691
1H5,FAUC,21.86,0.142,0.403
1H5,FAUC,21.99,0.285,1.094
1H5,FAUC,22.47,0.285,1.613
1H5,FAUC,22.49,0.285,1.094
1H5,FAUC,22.5,0.142,1.382
1H5,FAUC,22.51,0.142,0.691
1H5,FAUC,22.96,0.997,1.259
1H5,FAUC,23,0.142,1.44
1H5,FAUC,23.04,0.142,0.518
1H5,FAUC,23.07,0.142,0.518
1H5,FAUC,23.08,0.142,0.922
1H5,SHWR,6.83,6.691,2
1H6,FAUC,7.03,0.333,0.461
1H6,FAUC,7.73,0.333,0.634
1H6,FAUC,8.46,3,1.267
1H6,FAUC,8.53,0.167,0.346
1H6,FAUC,8.54,0.333,1.21
1H6,FAUC,8.57,0.667,1.181
1H6,FAUC,8.76,0.333,0.691
1H6,FAUC,8.8,0.333,1.613
1H6,FAUC,9.12,0.333,1.21
1H6,FAUC,9.59,1.167,0.551
1H6,FAUC,9.64,0.833,0.772
1H6,FAUC,9.67,0.667,0.59
1H6,FAUC,9.71,0.333,0.547
1H6,FAUC,10.43,0.167,0.461
1H6,FAUC,10.45,0.167,0.634
1H6,FAUC,11.3,0.167,0.461
1H6,FAUC,11.43,0.333,1.469
1H6,FAUC,17.25,0.5,1.21
1H6,FAUC,17.3,0.333,0.95
1H6,FAUC,17.44,0.167,0.691
1H6,FAUC,17.47,0.167,0.979
1H6,FAUC,17.52,0.333,0.662
1H6,FAUC,17.65,0.167,0.922
1H6,FAUC,17.72,1,0.518
1H6,FAUC,17.91,0.333,0.749
1H6,FAUC,17.97,0.5,0.883
1H6,FAUC,20.08,1,0.701
1H6,FAUC,20.15,0.333,1.037
1H6,SHWR,9.36,11.5,1.791
1H7,CWSH,9.37,3.333,1.922
1H7,CWSH,9.72,4.833,1.291
1H7,CWSH,9.93,0.333,37.95
1H7,CWSH,10.11,4,1.565
1H7,CWSH,10.45,0.333,0.85
1H7,CWSH,10.52,5.5,1.11
1H7,FAUC,6.92,0.167,0.518
1H7,FAUC,7.27,0.833,1.521
1H7,FAUC,7.91,0.167,0.346
1H7,FAUC,7.92,2.667,1.577
1H7,FAUC,7.98,0.167,0.922
1H7,FAUC,7.98,0.167,0.922
1H7,FAUC,8,0.167,0.634
1H7,FAUC,8.02,0.167,0.979
1H7,FAUC,8.02,0.167,0.518
1H7,FAUC,8.07,0.333,0.749
1H7,FAUC,8.08,0.333,0.806
1H7,FAUC,8.27,0.167,0.634
1H7,FAUC,8.79,2,0.461
1H7,FAUC,8.83,0.833,0.588
1H7,FAUC,8.87,0.333,0.49
1H7,FAUC,9.76,0.333,0.72
1H7,FAUC,9.94,0.333,1.642
1H7,FAUC,9.97,0.333,0.662
1H7,FAUC,9.98,0.167,0.979
1H7,FAUC,10.21,0.333,0.749
1H7,FAUC,11.18,0.167,0.346
1H7,FAUC,14.06,0.167,0.691
1H7,FAUC,14.08,1.667,1.636
1H7,FAUC,14.26,1,0.902
1H7,FAUC,15.07,1.167,1.621
1H7,FAUC,15.27,1,1.354
1H7,FAUC,15.31,0.333,1.642
1H7,FAUC,15.34,0.5,0.979
1H7,FAUC,15.35,0.167,0.461
1H7,FAUC,15.56,0.333,0.576
1H7,FAUC,15.63,0.167,0.518
1H7,FAUC,15.64,0.333,0.806
1H7,FAUC,15.8,0.5,0.23
1H7,FAUC,16.24,0.333,0.49
1H7,FAUC,17.13,0.167,1.267
1H7,FAUC,17.28,0.333,0.72
1H7,FAUC,17.62,0.167,0.518
1H7,FAUC,17.63,0.167,0.979
1H7,FAUC,21.67,4.833,0.687
1H7,FAUC,21.78,0.167,0.461
1H7,FAUC,21.79,0.667,0.763
1H7,FAUC,21.82,0.333,0.518
1H7,FAUC,21.86,0.167,0.461
1H8,DWSH,9.97,1.5,1.358
1H8,DWSH,10.11,1,1.162
1H8,DWSH,10.22,1.333,1.35
1H8,FAUC,9.2,0.262,0.778
1H8,FAUC,9.22,0.262,0.49
1H8,FAUC,9.23,0.262,1.008
1H8,FAUC,9.23,0.262,0.634
1H8,FAUC,9.25,0.262,0.806
1H8,FAUC,9.3,0.262,0.605
1H8,FAUC,9.63,0.131,0.518
1H8,FAUC,9.68,0.131,1.094
1H8,FAUC,9.94,0.262,0.576
1H8,FAUC,10.01,0.262,0.979
1H8,FAUC,10.02,0.262,0.461
1H8,FAUC,10.07,0.131,0.806
1H8,FAUC,10.07,0.262,0.346
1H8,FAUC,10.4,0.131,0.749
1H8,FAUC,11.36,0.131,0.749
1H8,FAUC,11.49,0.262,0.605
1H8,FAUC,11.55,0.393,0.787
1H8,FAUC,11.61,0.131,0.461
1H8,FAUC,14.3,0.131,0.403
1H8,FAUC,14.42,0.262,0.835
1H8,FAUC,15.62,0.131,0.979
1H8,FAUC,15.65,0.262,0.432
1H8,FAUC,15.67,0.131,0.461
1H8,FAUC,17.8,0.262,0.662
1H8,FAUC,17.85,0.524,0.806
1H8,FAUC,17.89,0.262,0.49
1H8,FAUC,18.03,0.786,0.826
1H8,FAUC,18.98,0.393,0.864
1H8,FAUC,18.99,0.262,1.181
1H8,FAUC,19.06,0.131,0.403
1H8,FAUC,19.07,0.393,0.422
1H8,FAUC,19.12,0.262,0.922
1H8,FAUC,19.5,2.096,1.156
1H8,FAUC,19.55,0.262,0.605
1H8,FAUC,19.57,0.262,0.749
1H8,FAUC,19.58,0.917,1.152
1H8,FAUC,19.6,0.524,1.195
1H8,SHWR,15.83,2.751,2
1H8,SHWR,18.2,4.454,2
1H8,SHWR,18.3,2.096,2
1H9,CWSH,8.31,1.5,2.827
1H9,CWSH,8.36,1.333,3.659
1H9,CWSH,8.57,1.167,3.026
1H9,FAUC,4.66,0.712,1.094
1H9,FAUC,4.8,0.285,1.066
1H9,FAUC,5.06,0.854,1.104
1H9,FAUC,5.09,0.142,1.152
1H9,FAUC,5.1,1.993,1.259
1H9,FAUC,5.19,0.285,1.354
1H9,FAUC,5.35,0.142,0.691
1H9,FAUC,5.72,1.993,1.456
1H9,FAUC,6,1.851,0.642
1H9,FAUC,6.07,0.854,1.114
1H9,FAUC,6.22,0.285,0.778
1H9,FAUC,7.61,0.285,0.72
1H9,FAUC,7.62,3.417,1.351
1H9,FAUC,7.69,1.424,1.233
1H9,FAUC,7.72,0.854,0.749
1H9,FAUC,7.89,0.285,0.259
1H9,FAUC,7.9,0.285,0.893
1H9,FAUC,7.97,0.997,1.061
1H9,FAUC,7.99,0.712,0.852
1H9,FAUC,8.01,0.569,0.994
1H9,FAUC,8.03,0.712,0.968
1H9,FAUC,8.05,0.569,1.31
1H9,FAUC,8.69,0.142,0.864
1H9,FAUC,8.83,0.285,0.864
1H9,FAUC,8.87,0.285,1.008
1H9,FAUC,9.02,4.983,0.741
1H9,FAUC,9.32,0.142,0.806
1H9,FAUC,9.34,0.285,0.547
1H9,FAUC,9.37,0.285,0.317
1H9,FAUC,9.38,0.142,0.979
1H9,FAUC,9.39,0.285,0.374
1H9,FAUC,9.4,0.285,0.23
1H9,FAUC,9.54,0.142,0.518
1H9,FAUC,9.57,1.993,1.259
1H9,FAUC,9.68,0.142,0.979
1H9,FAUC,9.96,0.712,1.405
1H9,FAUC,10.66,0.285,1.008
1H9,FAUC,11.58,0.427,0.653
1H9,FAUC,12.62,0.142,0.518
1H9,FAUC,13.03,0.285,0.547
1H9,FAUC,14.2,0.712,1.256
1H9,FAUC,14.95,0.285,0.691
1H9,FAUC,15.4,0.285,0.806
1H9,FAUC,15.54,0.285,0.403
1H9,FAUC,15.56,0.285,0.605
1H9,FAUC,15.57,0.569,0.965
1H9,FAUC,15.91,0.569,1.526
1H9,FAUC,16.51,0.854,1.104
1H9,FAUC,16.63,0.142,0.634
1H9,FAUC,16.69,0.142,1.325
1H9,FAUC,16.78,0.427,1.037
1H9,FAUC,16.92,1.708,1.205
1H9,FAUC,17,1.281,1.216
1H9,FAUC,17.04,0.712,1.175
1H9,FAUC,17.16,0.854,1.354
1H9,FAUC,18.46,0.142,0.576
1H9,FAUC,18.5,0.142,0.634
1H9,FAUC,18.5,0.285,1.181
1H9,FAUC,18.72,0.142,0.749
1H9,FAUC,18.73,0.142,0.634
1H9,FAUC,18.75,0.142,0.634
1H9,FAUC,18.78,0.142,1.382
1H9,FAUC,18.79,3.132,1.574
1H9,FAUC,18.87,0.142,0.461
1H9,FAUC,19.35,0.854,1.123
1H9,FAUC,19.39,0.142,0.806
1H9,FAUC,19.91,0.854,1.2
1H9,FAUC,20.47,0.427,0.634
1H9,FAUC,23.95,1.851,1.706
2D0,FAUC,7.57,0.124,0.461
2D0,FAUC,8.14,0.497,1.224
2D0,FAUC,8.26,0.497,1.138
2D0,FAUC,16.52,0.622,1.06
2D0,FAUC,18.41,0.373,0.883
2D0,FAUC,18.48,0.249,1.498
2D0,FAUC,18.5,0.124,0.749
2D0,FAUC,18.97,0.249,0.778
2D0,FAUC,19.65,0.249,0.835
2D0,FAUC,19.66,0.373,0.998
2D0,FAUC,21.01,0.746,0.518
2D0,FAUC,21.05,0.373,0.499
2D0,FAUC,21.06,0.249,0.547
2D0,FAUC,21.4,0.124,0.461
2D0,FAUC,21.41,0.124,0.749
2D0,SHWR,21.08,3.979,2
2D1,CWSH,15.34,4.167,1.425
2D1,CWSH,15.77,1.167,1.294
2D1,CWSH,15.8,3.667,1.419
2D1,CWSH,16.06,3.833,1.495
2D1,CWSH,16.35,1.167,1.352
2D1,CWSH,16.38,4,1.335
2D1,CWSH,17.16,2.833,1.945
2D1,CWSH,17.54,1.167,1.769
2D1,CWSH,17.57,2.667,1.903
2D1,DWSH,9.89,1.333,0.735
2D1,DWSH,10.09,1.5,0.669
2D1,DWSH,10.26,1.5,0.677
2D1,DWSH,10.77,1.5,0.669
2D1,DWSH,10.99,1.5,0.665
2D1,FAUC,5.27,0.155,0.864
2D1,FAUC,5.28,0.155,0.518
2D1,FAUC,5.32,0.31,0.893
2D1,FAUC,6.22,0.155,0.806
2D1,FAUC,6.29,0.31,0.547
2D1,FAUC,6.36,0.465,0.922
2D1,FAUC,6.46,0.31,0.749
2D1,FAUC,6.49,0.155,0.403
2D1,FAUC,6.58,0.62,0.806
2D1,FAUC,6.59,0.31,0.49
2D1,FAUC,6.83,0.155,0.461
2D1,FAUC,7.17,0.155,0.461
2D1,FAUC,7.34,0.62,0.187
2D1,FAUC,7.42,0.31,0.922
2D1,FAUC,7.45,1.549,1.584
2D1,FAUC,7.52,0.155,0.749
2D1,FAUC,7.53,0.155,0.634
2D1,FAUC,7.59,0.155,0.576
2D1,FAUC,7.69,1.859,1.646
2D1,FAUC,7.73,0.31,0.749
2D1,FAUC,7.85,0.155,0.576
2D1,FAUC,8.28,0.774,2.442
2D1,FAUC,8.28,0.465,2.054
2D1,FAUC,8.29,0.31,1.469
2D1,FAUC,8.32,0.155,0.403
2D1,FAUC,8.39,0.31,2.822
2D1,FAUC,8.44,0.62,1.498
2D1,FAUC,8.49,0.31,2.131
2D1,FAUC,8.64,0.465,1.882
2D1,FAUC,8.87,0.155,0.749
2D1,FAUC,8.89,0.31,1.325
2D1,FAUC,8.97,0.155,1.152
2D1,FAUC,8.98,0.155,0.461
2D1,FAUC,8.99,0.774,1.705
2D1,FAUC,9.93,0.155,0.922
2D1,FAUC,9.96,0.155,1.094
2D1,FAUC,10.02,0.62,0.288
2D1,FAUC,11.18,0.155,0.461
2D1,FAUC,11.48,0.155,0.634
2D1,FAUC,13.47,0.774,0.899
2D1,FAUC,13.49,0.465,0.422
2D1,FAUC,13.51,0.31,0.49
2D1,FAUC,13.51,0.465,0.48
2D1,FAUC,13.53,0.155,0.403
2D1,FAUC,13.54,0.155,0.403
2D1,FAUC,13.57,0.155,1.21
2D1,FAUC,13.59,0.31,0.691
2D1,FAUC,14.25,0.31,1.181
2D1,FAUC,14.4,0.155,1.152
2D1,FAUC,14.42,0.155,0.461
2D1,FAUC,14.64,0.155,0.461
2D1,FAUC,14.66,0.31,0.547
2D1,FAUC,15.17,0.155,0.979
2D1,FAUC,15.26,0.31,1.757
2D1,FAUC,15.3,0.31,1.296
2D1,FAUC,15.45,0.31,1.181
2D1,FAUC,15.47,0.31,0.518
2D1,FAUC,15.49,0.155,0.806
2D1,FAUC,15.5,0.31,0.979
2D1,FAUC,15.51,0.31,0.979
2D1,FAUC,15.63,0.155,0.749
2D1,FAUC,15.65,0.31,1.008
2D1,FAUC,15.67,0.465,0.749
2D1,FAUC,15.73,0.155,0.806
2D1,FAUC,15.9,0.155,0.576
2D1,FAUC,15.91,0.155,1.267
2D1,FAUC,15.94,0.31,0.634
2D1,FAUC,16,0.155,0.922
2D1,FAUC,16.17,1.084,0.461
2D1,FAUC,16.25,0.31,1.238
2D1,FAUC,16.41,0.31,0.922
2D1,FAUC,16.42,1.239,1.246
2D1,FAUC,16.67,0.929,1.421
2D1,FAUC,16.92,0.155,2.304
2D1,FAUC,17.52,0.465,0.768
2D1,FAUC,17.71,0.465,1.766
2D1,FAUC,17.73,0.465,0.672
2D1,FAUC,17.94,0.31,0.547
2D1,FAUC,17.95,0.465,1.248
2D1,FAUC,17.98,0.155,0.922
2D1,FAUC,18.14,0.31,1.555
2D1,FAUC,18.33,0.31,1.123
2D1,FAUC,18.69,0.31,0.432
2D1,FAUC,18.74,0.155,1.094
2D1,FAUC,19.02,0.155,0.922
2D1,FAUC,19.03,0.465,1.574
2D1,FAUC,20.12,0.155,0.518
2D1,FAUC,20.28,0.155,0.518
2D1,FAUC,20.44,0.465,0.499
2D1,FAUC,20.68,0.31,0.576
2D1,FAUC,21.41,0.929,1.43
2D1,FAUC,21.45,0.465,1.459
2D1,FAUC,21.74,2.014,1.537
2D1,FAUC,22.69,0.31,0.749
2D1,FAUC,22.76,0.155,0.691
2D1,FAUC,22.84,0.155,0.691
2D1,FAUC,23.21,0.155,0.922
2D1,FAUC,23.26,0.155,0.461
2D1,FAUC,23.77,0.155,0.634
2D1,FAUC,23.96,0.155,0.749
2D1,FAUC,23.96,0.155,0.922
2D1,FAUC,23.97,1.239,1.224
2D1,SHWR,8.14,5.576,2
2D1,SHWR,8.4,10.378,1.916
2D2,DWSH,21.62,1.5,0.791
2D2,DWSH,21.65,0.833,0.203
2D2,DWSH,21.75,1.667,0.725
2D2,DWSH,22.09,1.667,0.733
2D2,DWSH,22.19,1.667,0.729
2D2,FAUC,8.06,0.393,1.19
2D2,FAUC,12.08,0.393,0.288
2D2,FAUC,12.16,0.393,0.672
2D2,FAUC,12.17,0.524,0.965
2D2,FAUC,12.26,0.917,0.987
2D2,FAUC,12.3,0.262,0.778
2D2,FAUC,12.31,0.917,0.823
2D2,FAUC,12.38,0.393,1.114
2D2,FAUC,13.04,0.655,0.392
2D2,FAUC,13.25,0.131,0.403
2D2,FAUC,13.26,0.262,0.806
2D2,FAUC,18.06,0.393,1.152
2D2,FAUC,18.12,0.131,0.576
2D2,FAUC,18.13,0.131,1.21
2D2,FAUC,18.17,0.131,0.518
2D2,FAUC,18.17,0.131,0.518
2D2,FAUC,18.19,0.131,0.864
2D2,FAUC,18.25,0.393,0.902
2D2,FAUC,18.29,0.262,0.691
2D2,FAUC,18.53,0.655,1.336
2D2,FAUC,18.55,0.131,1.325
2D2,FAUC,18.57,0.262,1.008
2D2,FAUC,18.7,0.393,0.73
2D2,FAUC,21.57,0.524,0.95
2D2,FAUC,21.59,0.393,1.018
2D2,FAUC,22.4,0.262,0.922
2D2,FAUC,22.41,0.524,1.008
2D2,FAUC,23.2,1.572,1.219
2D2,FAUC,23.24,1.834,1.037
2D2,FAUC,23.28,0.131,0.518
2D2,FAUC,23.29,0.262,0.95
2D2,FAUC,23.32,1.572,0.95
2D3,FAUC,5.58,0.427,0.979
2D3,FAUC,5.61,0.285,0.662
2D3,FAUC,5.62,0.142,2.534
2D3,FAUC,5.63,0.285,0.806
2D3,FAUC,6.44,0.142,1.44
2D3,FAUC,6.64,0.712,1.359
2D3,FAUC,6.72,2.136,0.031
2D3,FAUC,6.76,0.142,0.864
2D3,FAUC,9.67,0.142,0.23
2D3,FAUC,9.67,0.427,0.979
2D3,FAUC,12,0.142,0.864
2D3,FAUC,12.02,0.285,0.806
2D3,FAUC,12.15,0.142,0.23
2D3,FAUC,12.15,0.142,0.346
2D3,FAUC,12.25,0.569,1.123
2D3,FAUC,12.39,0.427,1.094
2D3,FAUC,17.87,0.569,1.253
2D3,FAUC,18.09,0.285,0.979
2D3,FAUC,18.09,0.427,0.115
2D3,FAUC,18.18,0.142,0.749
2D3,FAUC,18.19,0.142,1.094
2D3,FAUC,18.19,0.142,0.23
2D3,FAUC,18.19,0.285,0.835
2D3,FAUC,18.73,0.427,1.21
2D3,FAUC,18.74,0.285,1.21
2D3,FAUC,18.86,0.142,0.346
2D3,FAUC,18.98,0.285,1.21
2D3,FAUC,19.58,0.285,0.922
2D3,FAUC,20.71,0.427,1.133
2D3,FAUC,20.73,3.844,1.067
2D3,FAUC,20.82,0.427,1.114
2D3,FAUC,20.83,0.142,0.23
2D3,FAUC,20.93,0.569,0.763
2D3,FAUC,20.94,0.142,0.23
2D3,FAUC,21.14,0.427,0.73
2D3,FAUC,21.16,0.142,0.346
2D3,SHWR,6.21,2.705,1.746
2D3,SHWR,7.27,4.129,2
2D4,CWSH,13.38,4.333,1.512
2D4,CWSH,13.69,4.333,1.28
2D4,CWSH,13.86,0.167,1.503
2D4,CWSH,13.87,0.833,0.36
2D4,DWSH,18.23,0.833,0.771
2D4,DWSH,18.32,0.5,0.794
2D4,DWSH,18.37,1.333,0.721
2D4,DWSH,18.49,1.333,0.658
2D4,DWSH,18.94,0.833,0.696
2D4,DWSH,19,1,0.778
2D4,DWSH,19.06,1,0.763
2D4,FAUC,8.78,0.249,0.518
2D4,FAUC,9.27,0.124,0.288
2D4,FAUC,9.46,1.616,1.068
2D4,FAUC,9.94,0.124,0.691
2D4,FAUC,9.95,0.124,0.576
2D4,FAUC,9.96,1.492,1.752
2D4,FAUC,10,0.373,1.152
2D4,FAUC,13.27,0.249,0.691
2D4,FAUC,13.28,0.124,0.806
2D4,FAUC,13.72,0.124,1.094
2D4,FAUC,13.73,0.124,1.037
2D4,FAUC,13.74,0.124,1.094
2D4,FAUC,13.74,0.124,1.152
2D4,FAUC,13.75,0.124,1.152
2D4,FAUC,13.75,0.124,1.037
2D4,FAUC,14.1,0.249,1.037
2D4,FAUC,16.43,0.373,1.306
2D4,FAUC,16.93,1.741,1.757
2D4,FAUC,17.88,0.622,0.392
2D4,FAUC,18.17,0.87,1.761
2D4,FAUC,18.21,0.124,0.403
2D4,FAUC,18.22,0.124,1.037
2D4,FAUC,18.35,0.249,1.066
2D4,FAUC,19.21,0.249,1.21
2D4,FAUC,19.23,0.622,2.592
2D4,FAUC,19.3,0.249,1.094
2D4,FAUC,19.33,0.622,0.541
2D4,SHWR,8.47,4.476,2
2D5,CWSH,9.36,0.667,0.602
2D5,CWSH,9.42,6.5,0.874
2D5,CWSH,9.65,0.5,0.767
2D5,CWSH,9.75,6.667,0.863
2D5,CWSH,9.97,0.667,0.649
2D5,CWSH,21.87,0.667,0.408
2D5,CWSH,21.94,6.333,0.569
2D5,CWSH,22.16,0.5,0.489
2D5,CWSH,22.26,6.5,0.56
2D5,CWSH,22.48,0.667,0.415
2D5,CWSH,22.99,7.167,0.644
2D5,FAUC,4.49,0.167,0.461
2D5,FAUC,6.61,0.167,0.403
2D5,FAUC,6.86,0.167,0.346
2D5,FAUC,7.03,0.167,0.634
2D5,FAUC,7.09,0.5,0.691
2D5,FAUC,7.82,0.167,0.346
2D5,FAUC,9.26,0.333,0.403
2D5,FAUC,9.99,0.167,0.403
2D5,FAUC,12.26,0.5,2.342
2D5,FAUC,15.68,0.167,0.403
2D5,FAUC,16,0.167,0.461
