Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Start Time of Year (hr),Start time (hr),End Time of Year (hr),Type
1E2,4.0,0.917,FAUC,1.094,90.36,18.36,90.37528333333333,1.0
1E2,4.0,0.262,FAUC,0.922,90.42,18.42,90.42436666666667,1.0
1E2,4.0,0.39299999999999996,FAUC,1.286,90.69,18.689999999999998,90.69655,1.0
1E2,4.0,0.39299999999999996,FAUC,2.515,90.75,18.75,90.75655,1.0
2E4,4.0,1.119,FAUC,0.922,92.07,20.069999999999993,92.08864999999999,1.0
2E4,4.0,0.373,FAUC,0.8640000000000001,92.13,20.129999999999995,92.13621666666666,1.0
2E4,4.0,0.249,FAUC,0.5760000000000001,92.14,20.14,92.14415,1.0
2E4,4.0,0.373,FAUC,0.71,92.16,20.159999999999997,92.16621666666666,1.0
2E4,4.0,1.7409999999999999,FAUC,0.909,94.95,22.950000000000003,94.97901666666667,1.0
2E4,4.0,0.373,FAUC,0.5379999999999999,95.01,23.010000000000005,95.01621666666666,1.0
2E4,4.0,0.600000000000307,FAUC,1.5290000000000001,95.07,23.069999999999993,95.08,3.0
2E4,4.0,0.49700000000000005,FAUC & FAUC,3.1710000000000003,95.08,23.08,95.08828333333334,3.0
2E4,4.0,0.2709999999996171,FAUC,1.5290000000000001,95.08828333333334,23.088283333333337,95.0928,3.0
2E4,4.0,0.249,FAUC,0.662,95.15,23.150000000000006,95.15415,1.0
1D3,5.0,0.62,FAUC,0.764,104.15,8.150000000000006,104.16033333333334,2.0
1D3,5.0,0.465,FAUC,0.73,104.17,8.170000000000002,104.17775,2.0
1D3,5.0,0.155,FAUC,0.28800000000000003,104.2,8.200000000000003,104.20258333333334,1.0
1D3,5.0,0.31,FAUC,0.691,104.44,8.439999999999998,104.44516666666667,1.0
1D3,5.0,0.465,FAUC,0.691,104.47,8.469999999999999,104.47775,1.0
1D3,5.0,0.155,FAUC,1.094,104.53,8.530000000000001,104.53258333333333,1.0
1D3,5.0,0.5999999999994543,FAUC,1.598,106.93,10.930000000000007,106.94,4.0
1D3,5.0,0.02000000000066393,FAUC,3.024,106.94,10.939999999999998,106.94033333333334,4.0
1D3,5.0,0.5999999999994543,FAUC,1.426,106.94033333333334,10.940333333333342,106.95033333333333,4.0
1D3,5.0,0.155,FAUC,0.28800000000000003,107.31,11.310000000000002,107.31258333333334,1.0
1D3,5.0,0.31,FAUC,0.28800000000000003,107.33,11.329999999999998,107.33516666666667,1.0
1D3,5.0,0.155,FAUC,2.2750000000000004,108.98,12.980000000000004,108.98258333333334,2.0
1D3,5.0,0.155,FAUC,0.8059999999999999,109.0,13.0,109.00258333333333,1.0
1D3,5.0,0.155,FAUC,0.28800000000000003,109.07,13.069999999999993,109.07258333333333,1.0
1D3,5.0,0.155,FAUC,0.28800000000000003,109.09,13.090000000000003,109.09258333333334,1.0
1D3,5.0,0.155,FAUC,0.461,109.1,13.099999999999994,109.10258333333333,1.0
1D3,5.0,0.155,FAUC,0.28800000000000003,109.14,13.14,109.14258333333333,1.0
1D3,5.0,0.155,FAUC,0.28800000000000003,109.18,13.180000000000007,109.18258333333334,1.0
1D3,5.0,0.31,FAUC,0.28800000000000003,109.19,13.189999999999998,109.19516666666667,1.0
1D3,5.0,0.155,FAUC,0.28800000000000003,109.2,13.200000000000003,109.20258333333334,1.0
1D3,5.0,0.31,FAUC,0.28800000000000003,109.25,13.25,109.25516666666667,1.0
1D3,5.0,0.62,FAUC,1.368,110.23,14.230000000000004,110.24033333333334,1.0
1D3,5.0,4.833,CWSH,1.3419999999999999,110.94,14.939999999999998,111.02055,1.0
1D3,5.0,0.155,FAUC,0.34600000000000003,111.15,15.150000000000006,111.15258333333334,1.0
1D3,5.0,0.155,FAUC,0.5760000000000001,111.17,15.170000000000002,111.17258333333334,1.0
1D3,5.0,0.155,FAUC,0.28800000000000003,111.18,15.180000000000007,111.18258333333334,1.0
1D3,5.0,0.155,FAUC,0.28800000000000003,111.21000000000001,15.210000000000008,111.21258333333334,1.0
1D3,5.0,0.31,FAUC,0.317,111.24,15.239999999999995,111.24516666666666,1.0
1D3,5.0,3.5,CWSH,1.413,111.55,15.549999999999997,111.60833333333333,1.0
1D3,5.0,0.155,FAUC,0.40299999999999997,111.68,15.680000000000007,111.68258333333334,1.0
1D3,5.0,0.5,CWSH,1.23,111.71000000000001,15.710000000000008,111.71833333333335,1.0
1D3,5.0,0.5,CWSH,1.203,111.72,15.719999999999999,111.72833333333334,1.0
1D3,5.0,0.155,FAUC,0.922,111.74,15.739999999999995,111.74258333333333,1.0
1D3,5.0,0.31,FAUC,0.49,111.78999999999999,15.789999999999992,111.79516666666666,1.0
1D3,5.0,0.155,FAUC,0.28800000000000003,111.9,15.900000000000006,111.90258333333334,1.0
1D3,5.0,0.31,FAUC,1.296,115.1,19.099999999999994,115.10516666666666,1.0
1D3,5.0,0.31,FAUC,0.34600000000000003,117.51,21.510000000000005,117.51516666666667,1.0
1D3,5.0,0.155,FAUC,0.28800000000000003,117.55,21.549999999999997,117.55258333333333,1.0
1D3,5.0,0.155,FAUC,0.40299999999999997,117.57,21.569999999999993,117.57258333333333,1.0
1D3,5.0,0.155,FAUC,0.518,117.59,21.590000000000003,117.59258333333334,1.0
1D3,5.0,0.155,FAUC,0.28800000000000003,117.66,21.659999999999997,117.66258333333333,1.0
1D3,5.0,0.155,FAUC,0.28800000000000003,117.67,21.67,117.67258333333334,1.0
2D5,6.0,0.16699999999999998,FAUC,0.461,124.49,4.489999999999995,124.49278333333332,1.0
1D0,6.0,0.124,FAUC,0.8059999999999999,125.98,5.980000000000004,125.98206666666667,1.0
2D5,6.0,0.16699999999999998,FAUC,0.40299999999999997,126.61,6.609999999999999,126.61278333333333,1.0
2D5,6.0,0.16699999999999998,FAUC,0.34600000000000003,126.86,6.859999999999999,126.86278333333333,1.0
2D5,6.0,0.16699999999999998,FAUC,0.634,127.03,7.030000000000001,127.03278333333333,1.0
2D5,6.0,0.5,FAUC,0.691,127.09,7.090000000000003,127.09833333333334,1.0
1D0,6.0,0.622,FAUC,1.083,127.15,7.150000000000006,127.16036666666668,1.0
2D5,6.0,0.16699999999999998,FAUC,0.34600000000000003,127.82,7.819999999999993,127.82278333333332,1.0
1D0,6.0,0.124,FAUC,0.634,128.15,8.150000000000006,128.15206666666668,1.0
1D0,6.0,0.124,FAUC,0.34600000000000003,128.31,8.310000000000002,128.31206666666668,1.0
1D0,6.0,0.124,FAUC,0.7490000000000001,128.46,8.460000000000008,128.4620666666667,1.0
2D5,6.0,9.833,SHWR,1.411,129.06,9.060000000000002,129.22388333333333,1.0
2D5,6.0,0.33299999999999996,FAUC,0.40299999999999997,129.26,9.259999999999991,129.26555,1.0
2D5,6.0,0.667,CWSH,0.602,129.36,9.360000000000014,129.3711166666667,1.0
2D5,6.0,6.5,CWSH,0.8740000000000001,129.42,9.419999999999987,129.5283333333333,1.0
2D5,6.0,0.5,CWSH,0.767,129.65,9.650000000000006,129.65833333333333,1.0
2D5,6.0,6.667000000000001,CWSH,0.863,129.75,9.75,129.86111666666667,1.0
2D5,6.0,0.667,CWSH,0.649,129.97,9.969999999999999,129.98111666666668,1.0
2D5,6.0,0.16699999999999998,FAUC,0.40299999999999997,129.99,9.990000000000009,129.99278333333334,1.0
2D5,6.0,6.5,SHWR,2.0,130.68,10.680000000000007,130.78833333333333,1.0
2D5,6.0,0.5,FAUC,2.342,132.26,12.259999999999991,132.26833333333332,1.0
2D5,6.0,0.16699999999999998,FAUC,0.40299999999999997,135.68,15.680000000000007,135.68278333333333,1.0
2D5,6.0,0.16699999999999998,FAUC,0.461,136.0,16.0,136.00278333333333,1.0
2D5,6.0,0.16699999999999998,FAUC,0.34600000000000003,136.13,16.129999999999995,136.13278333333332,1.0
2D5,6.0,0.16699999999999998,FAUC,0.461,136.22,16.22,136.22278333333333,1.0
1D0,6.0,0.124,FAUC,0.7490000000000001,136.68,16.680000000000007,136.68206666666669,1.0
1D0,6.0,0.124,FAUC,0.461,137.66,17.659999999999997,137.66206666666668,1.0
2D5,6.0,0.16699999999999998,FAUC,0.34600000000000003,139.12,19.120000000000005,139.12278333333333,1.0
2D5,6.0,0.16699999999999998,FAUC,0.461,139.14,19.139999999999986,139.1427833333333,1.0
2D5,6.0,0.16699999999999998,FAUC,0.34600000000000003,140.11,20.110000000000014,140.11278333333334,1.0
2D5,6.0,0.16699999999999998,FAUC,0.28800000000000003,140.26,20.25999999999999,140.26278333333332,1.0
1D0,6.0,0.124,FAUC,1.1520000000000001,140.36,20.360000000000014,140.3620666666667,1.0
1D0,6.0,0.124,FAUC,0.634,140.94,20.939999999999998,140.94206666666668,1.0
1D0,6.0,0.124,FAUC,0.461,141.23,21.22999999999999,141.23206666666667,1.0
2D5,6.0,0.16699999999999998,FAUC,0.40299999999999997,141.62,21.620000000000005,141.62278333333333,1.0
1D0,6.0,0.373,FAUC,0.672,141.64,21.639999999999986,141.64621666666665,1.0
2D5,6.0,0.667,CWSH,0.408,141.87,21.870000000000005,141.88111666666668,1.0
1D0,6.0,0.124,FAUC,1.375,141.94,21.939999999999998,141.94206666666668,2.0
2D5,6.0,0.5,CWSH,0.489,142.16,22.159999999999997,142.16833333333332,1.0
2D5,6.0,6.5,CWSH,0.56,142.26,22.25999999999999,142.3683333333333,1.0
2D5,6.0,0.667,CWSH,0.415,142.48,22.47999999999999,142.49111666666667,1.0
1D0,6.0,0.124,FAUC,0.518,142.72,22.72,142.72206666666668,1.0
1D0,6.0,0.746,FAUC,1.018,142.75,22.75,142.76243333333332,1.0
1D0,6.0,0.124,FAUC,0.518,142.77,22.77000000000001,142.7720666666667,1.0
1D0,6.0,0.124,FAUC,0.634,142.78,22.78,142.78206666666668,1.0
1D0,6.0,0.249,FAUC,0.605,142.81,22.810000000000002,142.81415,1.0
2D5,6.0,0.16699999999999998,FAUC,0.28800000000000003,142.86,22.860000000000014,142.86278333333334,1.0
2D5,6.0,0.16699999999999998,FAUC,0.34600000000000003,142.9,22.900000000000006,142.90278333333333,1.0
1D0,6.0,0.124,FAUC,0.34600000000000003,142.98,22.97999999999999,142.98206666666667,1.0
2D5,6.0,1.8000000000000682,CWSH,0.644,142.99,22.99000000000001,143.02,3.0
2D5,6.0,0.5,CWSH & FAUC,2.737,143.02,23.02000000000001,143.02833333333334,3.0
2D5,6.0,2.4999999999994316,CWSH,0.644,143.02833333333334,23.028333333333336,143.07,3.0
1D0,6.0,0.49700000000000005,CWSH & FAUC,1.5510000000000002,143.07,23.069999999999993,143.07828333333333,3.0
2D5,6.0,1.8700000000006867,CWSH,0.644,143.07828333333333,23.07828333333333,143.10945,3.0
2D5,6.0,0.16699999999999998,FAUC,0.518,143.19,23.189999999999998,143.19278333333332,1.0
2D5,6.0,0.16699999999999998,FAUC,0.8059999999999999,143.2,23.19999999999999,143.20278333333331,1.0
2D5,6.0,0.5,FAUC,1.1520000000000001,143.42000000000002,23.420000000000016,143.42833333333334,1.0
2D5,6.0,0.33299999999999996,FAUC,0.8059999999999999,143.45,23.44999999999999,143.45555,1.0
2D5,6.0,0.16699999999999998,FAUC,0.8640000000000001,143.54,23.539999999999992,143.54278333333332,1.0
2D5,6.0,0.16699999999999998,FAUC,0.8059999999999999,143.57,23.569999999999993,143.57278333333332,1.0
1D0,7.0,0.124,FAUC,0.8059999999999999,149.98,5.97999999999999,149.98206666666667,1.0
1D0,7.0,0.622,FAUC,1.083,151.15,7.150000000000006,151.16036666666668,1.0
1D0,7.0,0.124,FAUC,0.634,152.15,8.150000000000006,152.15206666666668,1.0
1D0,7.0,0.124,FAUC,0.34600000000000003,152.31,8.310000000000002,152.31206666666668,1.0
1D0,7.0,0.124,FAUC,0.7490000000000001,152.46,8.460000000000008,152.4620666666667,1.0
2D4,7.0,4.476,SHWR,2.0,152.47,8.469999999999999,152.5446,1.0
2D4,7.0,0.249,FAUC,0.518,152.78,8.780000000000001,152.78415,1.0
2D4,7.0,0.124,FAUC,0.28800000000000003,153.27,9.27000000000001,153.2720666666667,1.0
2D4,7.0,1.6159999999999999,FAUC,1.068,153.46,9.460000000000008,153.48693333333335,1.0
2D4,7.0,0.124,FAUC,0.691,153.94,9.939999999999998,153.94206666666668,1.0
2D4,7.0,0.124,FAUC,0.5760000000000001,153.95,9.949999999999989,153.95206666666667,1.0
2D4,7.0,1.492,FAUC,1.7519999999999998,153.96,9.960000000000008,153.98486666666668,1.0
2D4,7.0,0.373,FAUC,1.1520000000000001,154.0,10.0,154.00621666666666,1.0
2D4,7.0,0.249,FAUC,0.691,157.27,13.27000000000001,157.27415000000002,1.0
2D4,7.0,0.124,FAUC,0.8059999999999999,157.28,13.280000000000001,157.28206666666668,1.0
2D4,7.0,4.333,CWSH,1.5119999999999998,157.38,13.379999999999995,157.45221666666666,1.0
2D4,7.0,1.8000000000000682,CWSH,1.28,157.69,13.689999999999998,157.72,3.0
2D4,7.0,0.124,CWSH & FAUC,2.374,157.72,13.719999999999999,157.72206666666668,3.0
2D4,7.0,0.47599999999874854,CWSH,1.28,157.72206666666668,13.722066666666677,157.73,3.0
2D4,7.0,0.124,CWSH & FAUC,2.317,157.73,13.72999999999999,157.73206666666667,3.0
2D4,7.0,0.47600000000045384,CWSH,1.28,157.73206666666667,13.732066666666668,157.74,3.0
2D4,7.0,0.124,CWSH & FAUC,2.374,157.74,13.740000000000009,157.7420666666667,3.0
2D4,7.0,-0.12400000000070577,CWSH,1.28,157.7420666666667,13.742066666666688,157.74,3.0
2D4,7.0,0.124,CWSH & FAUC,2.4320000000000004,157.74,13.740000000000009,157.7420666666667,3.0
2D4,7.0,0.47599999999874854,CWSH,1.28,157.7420666666667,13.742066666666688,157.75,3.0
2D4,7.0,0.124,CWSH & FAUC,2.317,157.75,13.75,157.75206666666668,3.0
2D4,7.0,-0.12400000000070577,CWSH,1.28,157.75206666666668,13.752066666666678,157.75,3.0
2D4,7.0,0.124,CWSH & FAUC,2.4320000000000004,157.75,13.75,157.75206666666668,3.0
2D4,7.0,0.6089999999989004,CWSH,1.28,157.75206666666668,13.752066666666678,157.76221666666666,3.0
2D4,7.0,0.16699999999999998,CWSH,1.5030000000000001,157.86,13.860000000000014,157.86278333333334,1.0
2D4,7.0,0.833,CWSH,0.36,157.87,13.870000000000005,157.88388333333333,1.0
2D4,7.0,0.249,FAUC,1.037,158.1,14.099999999999994,158.10415,1.0
2D4,7.0,0.373,FAUC,1.306,160.43,16.430000000000007,160.43621666666667,1.0
1D0,7.0,0.124,FAUC,0.7490000000000001,160.68,16.680000000000007,160.68206666666669,1.0
2D4,7.0,1.7409999999999999,FAUC,1.757,160.93,16.930000000000007,160.95901666666668,1.0
1D0,7.0,0.124,FAUC,0.461,161.66,17.659999999999997,161.66206666666668,1.0
2D4,7.0,0.622,FAUC,0.392,161.88,17.879999999999995,161.89036666666667,1.0
2D4,7.0,0.87,FAUC,1.761,162.17000000000002,18.170000000000016,162.1845,1.0
2D4,7.0,0.124,FAUC,0.40299999999999997,162.21,18.210000000000008,162.2120666666667,1.0
2D4,7.0,0.124,FAUC,1.037,162.22,18.22,162.22206666666668,1.0
2D4,7.0,0.833,DWSH,0.7709999999999999,162.23,18.22999999999999,162.24388333333332,1.0
2D4,7.0,0.5,DWSH,0.794,162.32,18.319999999999993,162.32833333333332,1.0
2D4,7.0,0.249,FAUC,1.0659999999999998,162.35,18.349999999999994,162.35415,1.0
2D4,7.0,1.3330000000000002,DWSH,0.721,162.37,18.370000000000005,162.39221666666668,1.0
2D4,7.0,1.3330000000000002,DWSH,0.6579999999999999,162.49,18.49000000000001,162.5122166666667,1.0
2D4,7.0,0.833,DWSH,0.696,162.94,18.939999999999998,162.95388333333332,1.0
2D4,7.0,1.0,DWSH,0.778,163.0,19.0,163.01666666666668,1.0
2D4,7.0,1.0,DWSH,0.763,163.06,19.060000000000002,163.07666666666668,1.0
2D4,7.0,0.249,FAUC,1.21,163.21,19.210000000000008,163.21415000000002,1.0
2D4,7.0,0.622,FAUC,2.592,163.23,19.22999999999999,163.24036666666666,1.0
2D4,7.0,0.249,FAUC,1.094,163.3,19.30000000000001,163.30415000000002,1.0
2D4,7.0,0.622,FAUC,0.541,163.32999999999998,19.329999999999984,163.34036666666665,1.0
1D0,7.0,0.124,FAUC,1.1520000000000001,164.36,20.360000000000014,164.3620666666667,1.0
1D0,7.0,0.124,FAUC,0.634,164.94,20.939999999999998,164.94206666666668,1.0
1D0,7.0,0.124,FAUC,0.461,165.23,21.22999999999999,165.23206666666667,1.0
1D0,7.0,0.373,FAUC,0.672,165.64,21.639999999999986,165.64621666666665,1.0
1D0,7.0,0.124,FAUC,0.8059999999999999,165.94,21.939999999999998,165.94206666666668,1.0
1D0,7.0,0.124,FAUC,0.518,166.72,22.72,166.72206666666668,1.0
1D0,7.0,0.746,FAUC,1.018,166.75,22.75,166.76243333333332,1.0
1D0,7.0,0.124,FAUC,0.518,166.77,22.77000000000001,166.7720666666667,1.0
1D0,7.0,0.124,FAUC,0.634,166.78,22.78,166.78206666666668,1.0
1D0,7.0,0.249,FAUC,0.605,166.81,22.810000000000002,166.81415,1.0
1D0,7.0,0.124,FAUC,0.34600000000000003,166.98,22.97999999999999,166.98206666666667,1.0
1D0,7.0,0.49700000000000005,FAUC,0.907,167.07,23.069999999999993,167.07828333333333,1.0
1D2,8.0,0.131,FAUC,1.036,168.85,0.8499999999999943,168.85218333333333,2.0
1D2,8.0,0.131,FAUC,1.382,168.87,0.8700000000000045,168.87218333333334,2.0
1D2,8.0,0.131,FAUC,1.1520000000000001,169.15,1.1500000000000057,169.15218333333334,2.0
1D2,8.0,0.131,FAUC,1.036,176.83,8.830000000000013,176.83218333333335,2.0
1D2,8.0,4.0,CWSH,2.06,176.9,8.900000000000006,176.96666666666667,2.0
1D2,8.0,0.131,FAUC,1.036,177.3,9.300000000000011,177.30218333333335,2.0
1D2,8.0,0.131,FAUC,1.036,177.34,9.340000000000003,177.34218333333334,2.0
1D2,8.0,3.0,CWSH,2.7039999999999997,177.64,9.639999999999986,177.69,2.0
1D2,8.0,0.16699999999999998,CWSH,1.844,177.7,9.699999999999989,177.70278333333331,2.0
1D2,8.0,0.16699999999999998,CWSH,2.8480000000000003,177.72,9.719999999999999,177.72278333333333,2.0
1D2,8.0,3.0,CWSH,2.6060000000000003,177.88,9.879999999999995,177.93,2.0
1D2,8.0,0.16699999999999998,CWSH,2.094,177.93,9.930000000000007,177.93278333333333,2.0
1D2,8.0,0.524,FAUC,2.822,181.4,13.400000000000006,181.40873333333334,2.0
1D2,8.0,0.131,FAUC,1.7280000000000002,181.42,13.419999999999987,181.42218333333332,2.0
1D2,8.0,0.131,FAUC,1.382,181.43,13.430000000000007,181.43218333333334,2.0
1D2,8.0,0.262,FAUC,2.188,181.51,13.509999999999991,181.51436666666666,2.0
1D2,8.0,0.524,FAUC,2.218,181.53,13.530000000000001,181.53873333333334,2.0
1D2,8.0,0.131,FAUC,1.036,185.62,17.620000000000005,185.62218333333334,2.0
1D2,8.0,0.131,FAUC,1.036,187.24,19.24000000000001,187.24218333333334,2.0
1D2,8.0,0.131,FAUC,1.382,187.39,19.389999999999986,187.39218333333332,2.0
1D2,8.0,0.131,FAUC,1.036,188.93,20.930000000000007,188.93218333333334,2.0
1D2,8.0,0.7859999999999999,FAUC,0.884,191.1,23.099999999999994,191.1131,2.0
1D2,8.0,0.262,FAUC,2.764,191.5,23.5,191.50436666666667,2.0
3D8,9.0,0.124,FAUC,1.1520000000000001,192.22,0.21999999999999886,192.22206666666668,1.0
3D8,9.0,0.124,FAUC,1.1520000000000001,192.43,0.4300000000000068,192.43206666666669,1.0
3D8,9.0,0.249,FAUC,0.40299999999999997,193.12,1.1200000000000045,193.12415000000001,1.0
3D8,9.0,0.124,FAUC,1.21,194.14,2.1399999999999864,194.14206666666666,1.0
2D1,9.0,0.155,FAUC,0.8640000000000001,197.27,5.27000000000001,197.27258333333333,1.0
2D1,9.0,0.155,FAUC,0.518,197.28,5.280000000000001,197.28258333333332,1.0
2D1,9.0,0.31,FAUC,0.893,197.32,5.319999999999993,197.32516666666666,1.0
2D1,9.0,0.155,FAUC,0.8059999999999999,198.22,6.219999999999999,198.22258333333332,1.0
2D1,9.0,0.31,FAUC,0.547,198.29,6.289999999999992,198.29516666666666,1.0
2D1,9.0,0.465,FAUC,0.922,198.36,6.360000000000014,198.36775,1.0
2D1,9.0,0.31,FAUC,0.7490000000000001,198.46,6.460000000000008,198.46516666666668,1.0
2D1,9.0,0.155,FAUC,0.40299999999999997,198.49,6.490000000000009,198.49258333333333,1.0
3D8,9.0,0.249,FAUC,0.95,198.53,6.530000000000001,198.53415,1.0
2D1,9.0,0.5999999999994543,FAUC,0.8059999999999999,198.58,6.5800000000000125,198.59,4.0
2D1,9.0,0.02000000000066393,FAUC,1.2959999999999998,198.59,6.590000000000003,198.59033333333335,4.0
2D1,9.0,0.2899999999993952,FAUC,0.49,198.59033333333335,6.590333333333348,198.59516666666667,4.0
2D1,9.0,0.155,FAUC,0.461,198.83,6.8300000000000125,198.83258333333333,1.0
2D1,9.0,0.155,FAUC,0.461,199.17,7.1699999999999875,199.1725833333333,1.0
2D1,9.0,0.62,FAUC,0.187,199.34,7.340000000000003,199.35033333333334,1.0
2D1,9.0,0.31,FAUC,0.922,199.42,7.4199999999999875,199.42516666666666,1.0
2D1,9.0,1.5490000000000002,FAUC,1.584,199.45,7.449999999999989,199.47581666666665,1.0
2D1,9.0,0.155,FAUC,0.7490000000000001,199.52,7.52000000000001,199.52258333333333,1.0
2D1,9.0,0.155,FAUC,0.634,199.53,7.530000000000001,199.53258333333332,1.0
2D1,9.0,0.155,FAUC,0.5760000000000001,199.59,7.590000000000003,199.59258333333332,1.0
3D8,9.0,0.373,FAUC,0.7490000000000001,199.67,7.6699999999999875,199.67621666666665,1.0
2D1,9.0,1.859,FAUC,1.646,199.69,7.689999999999998,199.72098333333332,1.0
2D1,9.0,0.31,FAUC,0.7490000000000001,199.73,7.72999999999999,199.73516666666666,1.0
2D1,9.0,0.155,FAUC,0.5760000000000001,199.85,7.849999999999994,199.8525833333333,1.0
3D8,9.0,0.995,FAUC,2.066,200.0,8.0,200.01658333333333,1.0
3D8,9.0,0.87,FAUC,2.633,200.07,8.069999999999993,200.0845,1.0
2D1,9.0,5.5760000000000005,SHWR,2.0,200.14,8.139999999999986,200.2329333333333,1.0
2D1,9.0,0.465,FAUC,4.496,200.28,8.280000000000001,200.28775,2.0
2D1,9.0,0.31,FAUC,1.469,200.29,8.289999999999992,200.29516666666666,1.0
2D1,9.0,0.155,FAUC,0.40299999999999997,200.32,8.319999999999993,200.3225833333333,1.0
3D8,9.0,0.995,FAUC,1.8359999999999999,200.33,8.330000000000013,200.34658333333334,1.0
3D8,9.0,1.799999999998363,SHWR,2.0,200.36,8.360000000000014,200.39,3.0
2D1,9.0,0.31,SHWR & FAUC,4.822,200.39,8.389999999999986,200.39516666666665,3.0
3D8,9.0,0.2900000000011005,SHWR,2.0,200.39516666666665,8.395166666666654,200.4,3.0
2D1,9.0,10.378,SHWR & SHWR,3.916,200.4,8.400000000000006,200.57296666666667,3.0
3D8,9.0,-9.91800000000012,SHWR,2.0,200.57296666666667,8.572966666666673,200.40766666666667,3.0
2D1,9.0,0.62,FAUC,1.4980000000000002,200.44,8.439999999999998,200.45033333333333,1.0
2D1,9.0,0.31,FAUC,2.131,200.49,8.490000000000009,200.49516666666668,1.0
3D8,9.0,1.1999999999989086,SHWR,1.932,200.62,8.620000000000005,200.64,3.0
2D1,9.0,0.465,SHWR & FAUC,3.814,200.64,8.639999999999986,200.64774999999997,3.0
3D8,9.0,12.50900000000172,SHWR,1.932,200.64774999999997,8.647749999999974,200.85623333333334,3.0
2D1,9.0,0.155,FAUC,0.7490000000000001,200.87,8.870000000000005,200.87258333333332,1.0
2D1,9.0,0.31,FAUC,1.325,200.89,8.889999999999986,200.89516666666665,1.0
3D8,9.0,0.124,FAUC,1.1520000000000001,200.9,8.900000000000006,200.90206666666668,1.0
2D1,9.0,0.155,FAUC,1.1520000000000001,200.97,8.969999999999999,200.97258333333332,1.0
2D1,9.0,0.155,FAUC,0.461,200.98,8.97999999999999,200.9825833333333,1.0
2D1,9.0,0.774,FAUC,1.705,200.99,8.990000000000009,201.0029,1.0
3D8,9.0,0.124,FAUC,0.7490000000000001,201.04,9.039999999999992,201.04206666666667,1.0
3D8,9.0,0.373,FAUC,0.614,201.09,9.090000000000003,201.09621666666666,1.0
3D8,9.0,0.622,FAUC,1.129,201.12,9.120000000000005,201.13036666666667,1.0
3D8,9.0,0.249,FAUC,0.95,201.2,9.199999999999989,201.20415,1.0
3D8,9.0,0.87,FAUC,0.856,201.26,9.259999999999991,201.2745,1.0
3D8,9.0,0.622,FAUC,1.21,201.31,9.310000000000002,201.32036666666667,1.0
3D8,9.0,0.49700000000000005,FAUC,1.123,201.33,9.330000000000013,201.33828333333335,1.0
2D1,9.0,0.6000000000011596,DWSH,0.735,201.89,9.889999999999986,201.9,3.0
3D8,9.0,0.249,DWSH & FAUC,1.685,201.9,9.900000000000006,201.90415000000002,3.0
2D1,9.0,0.4839999999990141,DWSH,0.735,201.90415000000002,9.904150000000016,201.91221666666667,3.0
2D1,9.0,0.155,FAUC,0.922,201.93,9.930000000000007,201.93258333333333,1.0
2D1,9.0,0.155,FAUC,1.094,201.96,9.960000000000008,201.96258333333333,1.0
3D8,9.0,0.249,FAUC,1.123,201.97,9.969999999999999,201.97415,1.0
2D1,9.0,0.62,FAUC,0.28800000000000003,202.02,10.02000000000001,202.03033333333335,1.0
2D1,9.0,1.5,DWSH,0.669,202.09,10.090000000000003,202.115,1.0
2D1,9.0,1.5,DWSH,0.677,202.26,10.259999999999991,202.285,1.0
2D1,9.0,1.5,DWSH,0.669,202.77,10.77000000000001,202.79500000000002,1.0
2D1,9.0,1.5,DWSH,0.665,202.99,10.990000000000009,203.01500000000001,1.0
3D8,9.0,0.249,FAUC,0.547,203.17,11.169999999999987,203.17415,1.0
2D1,9.0,0.155,FAUC,0.461,203.18,11.180000000000007,203.18258333333333,1.0
3D8,9.0,0.746,FAUC,1.008,203.34,11.340000000000003,203.35243333333332,1.0
3D8,9.0,0.373,FAUC,1.632,203.42,11.419999999999987,203.42621666666665,1.0
2D1,9.0,0.155,FAUC,0.634,203.48,11.47999999999999,203.4825833333333,1.0
3D8,9.0,0.373,FAUC,0.768,203.78,11.780000000000001,203.78621666666666,1.0
3D8,9.0,0.249,FAUC,0.95,204.22,12.219999999999999,204.22415,1.0
3D8,9.0,0.622,FAUC,1.2790000000000001,204.24,12.240000000000009,204.25036666666668,1.0
3D8,9.0,0.622,FAUC,1.5090000000000001,204.48,12.47999999999999,204.49036666666666,1.0
3D8,9.0,0.249,FAUC,0.7490000000000001,204.56,12.560000000000002,204.56415,1.0
3D8,9.0,0.249,FAUC,1.325,204.57,12.569999999999993,204.57415,1.0
3D8,9.0,0.124,FAUC,0.7490000000000001,204.61,12.610000000000014,204.6120666666667,1.0
3D8,9.0,0.746,FAUC,1.507,204.65,12.650000000000006,204.66243333333333,1.0
