Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Start Time of Year (hr),Start time (hr)
2E7,59.0,4.9830000000000005,FAUC,0.021,1410.69,18.69
2E7,59.0,0.285,FAUC,0.922,1410.78,18.78
2E7,59.0,0.142,FAUC,0.23,1410.79,18.79
2E7,59.0,0.285,FAUC,0.17300000000000001,1410.8,18.8
2E7,59.0,0.285,FAUC,0.317,1410.83,18.83
2E7,59.0,0.142,FAUC,0.23,1410.83,18.83
2E7,59.0,0.285,FAUC,0.922,1410.84,18.84
2E7,59.0,0.142,FAUC,0.23,1410.86,18.86
2E7,59.0,0.285,FAUC,0.605,1410.87,18.87
2E7,59.0,0.285,FAUC,0.17300000000000001,1410.87,18.87
2E7,59.0,0.285,FAUC,0.72,1410.92,18.92
2E7,59.0,0.285,FAUC,0.662,1411.09,19.09
2E7,59.0,2.42,FAUC,0.057999999999999996,1411.16,19.16
2E7,59.0,0.285,FAUC,0.17300000000000001,1411.67,19.67
2E7,59.0,0.142,FAUC,0.34600000000000003,1411.88,19.88
2E7,59.0,0.142,FAUC,0.518,1412.93,20.93
1E6,60.0,0.285,FAUC,0.20199999999999999,1422.57,6.57
1E6,60.0,0.569,FAUC,0.086,1424.42,8.42
1E6,60.0,0.997,FAUC,1.374,1427.56,11.56
1E6,60.0,0.142,FAUC,0.518,1427.62,11.62
1E6,60.0,0.42700000000000005,FAUC,1.171,1428.04,12.04
1E6,60.0,0.569,FAUC,0.893,1428.56,12.56
1E6,60.0,0.142,FAUC,0.40299999999999997,1428.61,12.61
1E6,60.0,0.142,FAUC,0.691,1428.64,12.64
1E6,60.0,0.42700000000000005,FAUC,1.056,1428.71,12.71
1E6,60.0,0.285,FAUC,0.40299999999999997,1429.29,13.29
1E6,60.0,0.142,FAUC,0.518,1430.41,14.41
1E6,60.0,1.993,FAUC,0.889,1430.42,14.42
1E6,60.0,0.569,FAUC,0.8059999999999999,1430.47,14.47
1E6,60.0,1.851,FAUC,0.9129999999999999,1430.49,14.49
1E6,60.0,0.142,FAUC,0.40299999999999997,1430.54,14.54
1E6,60.0,0.285,FAUC,0.835,1430.58,14.58
1E6,60.0,0.8540000000000001,FAUC,0.835,1430.6,14.6
1E6,60.0,0.142,FAUC,0.8059999999999999,1430.62,14.62
1E6,60.0,1.851,FAUC,0.895,1430.63,14.63
1E6,60.0,0.285,FAUC,0.518,1430.67,14.67
1E6,60.0,0.142,FAUC,0.8059999999999999,1430.69,14.69
1E6,60.0,0.569,FAUC,0.965,1430.7,14.7
1E6,60.0,0.142,FAUC,0.28800000000000003,1430.71,14.71
1E6,60.0,0.569,FAUC,0.85,1430.73,14.73
1E6,60.0,0.42700000000000005,FAUC,0.826,1430.98,14.98
1E6,60.0,1.851,FAUC,0.8420000000000001,1431.01,15.01
1E6,60.0,0.285,FAUC,0.461,1431.52,15.52
1E6,60.0,0.285,FAUC,0.5760000000000001,1431.57,15.57
1E6,60.0,0.285,FAUC,0.9790000000000001,1431.6,15.6
1E6,60.0,0.142,FAUC,0.8640000000000001,1431.79,15.79
1E6,60.0,0.142,FAUC,0.40299999999999997,1432.22,16.22
1E6,60.0,3.702,FAUC,0.027000000000000003,1432.28,16.28
1E6,60.0,0.142,FAUC,0.34600000000000003,1432.35,16.35
1E6,60.0,0.569,FAUC,0.677,1432.46,16.46
1E6,60.0,0.285,FAUC,0.922,1432.47,16.47
1E6,60.0,0.142,FAUC,1.21,1433.07,17.07
1E6,60.0,3.167,CWSH,3.995,1433.09,17.09
1E6,60.0,0.285,FAUC,0.461,1434.23,18.23
1E6,60.0,0.569,FAUC,0.95,1434.45,18.45
1E6,60.0,0.285,FAUC,0.72,1434.49,18.49
1E6,60.0,0.142,FAUC,0.28800000000000003,1434.5,18.5
1E6,60.0,0.285,FAUC,0.922,1434.51,18.51
1E6,60.0,0.42700000000000005,FAUC,1.114,1434.73,18.73
1E6,60.0,0.142,FAUC,0.28800000000000003,1434.75,18.75
1E6,60.0,0.7120000000000001,FAUC,0.945,1434.76,18.76
1E6,60.0,0.569,FAUC,0.965,1434.9,18.9
1E6,60.0,3.333,CWSH,3.258,1434.97,18.97
1E6,60.0,0.5,CWSH,1.88,1435.12,19.12
1E6,60.0,0.5,CWSH,1.702,1435.13,19.13
1E6,60.0,0.142,FAUC,0.922,1435.99,19.99
1E6,60.0,0.285,FAUC,1.21,1436.24,20.24
1E6,60.0,0.285,FAUC,0.5760000000000001,1436.26,20.26
1E6,60.0,1.281,FAUC,1.171,1436.41,20.41
1E6,60.0,0.142,FAUC,0.28800000000000003,1436.44,20.44
1E6,60.0,3.702,FAUC,0.055,1436.44,20.44
1E6,60.0,0.42700000000000005,FAUC,0.768,1436.57,20.57
1E6,60.0,0.8540000000000001,FAUC,0.8640000000000001,1436.75,20.75
1E6,60.0,0.997,FAUC,0.782,1436.77,20.77
1E6,60.0,0.142,FAUC,0.28800000000000003,1436.77,20.77
1E6,60.0,0.142,FAUC,0.7490000000000001,1437.33,21.33
1E6,60.0,0.142,FAUC,0.691,1437.57,21.57
1E6,60.0,0.569,FAUC,0.17300000000000001,1438.53,22.53
1E6,60.0,0.142,FAUC,0.7490000000000001,1438.55,22.55
1E6,60.0,0.42700000000000005,FAUC,0.672,1438.56,22.56
1E6,60.0,0.285,FAUC,1.21,1438.58,22.58
1E6,60.0,0.285,FAUC,0.5760000000000001,1438.59,22.59
1E6,60.0,0.569,FAUC,1.08,1438.61,22.61
1E6,60.0,0.569,FAUC,0.086,1438.62,22.62
1E6,60.0,0.42700000000000005,FAUC,0.614,1438.97,22.97
1E6,60.0,0.142,FAUC,0.28800000000000003,1439.01,23.01
1D3,61.0,0.62,FAUC,0.418,1448.15,8.15
1D3,61.0,0.155,FAUC,0.34600000000000003,1448.15,8.15
1D3,61.0,0.155,FAUC,0.28800000000000003,1448.17,8.17
1D3,61.0,0.465,FAUC,0.442,1448.17,8.17
1D3,61.0,0.155,FAUC,0.28800000000000003,1448.2,8.2
1D3,61.0,0.31,FAUC,0.691,1448.44,8.44
1D3,61.0,0.465,FAUC,0.691,1448.47,8.47
1D3,61.0,0.155,FAUC,1.094,1448.53,8.53
1D3,61.0,0.62,FAUC,1.598,1450.93,10.93
1D3,61.0,0.62,FAUC,1.426,1450.94,10.94
1D3,61.0,0.155,FAUC,0.28800000000000003,1451.31,11.31
1D3,61.0,0.31,FAUC,0.28800000000000003,1451.33,11.33
1D3,61.0,0.31,FAUC,1.296,1452.98,12.98
1D3,61.0,0.155,FAUC,0.9790000000000001,1452.98,12.98
1D3,61.0,0.155,FAUC,0.8059999999999999,1453.0,13.0
1D3,61.0,0.155,FAUC,0.28800000000000003,1453.07,13.07
1D3,61.0,0.155,FAUC,0.28800000000000003,1453.09,13.09
1D3,61.0,0.155,FAUC,0.461,1453.1,13.1
1D3,61.0,0.155,FAUC,0.28800000000000003,1453.14,13.14
1D3,61.0,0.155,FAUC,0.28800000000000003,1453.18,13.18
1D3,61.0,0.31,FAUC,0.28800000000000003,1453.19,13.19
1D3,61.0,0.155,FAUC,0.28800000000000003,1453.2,13.2
1D3,61.0,0.31,FAUC,0.28800000000000003,1453.25,13.25
1D3,61.0,0.62,FAUC,1.368,1454.23,14.23
1D3,61.0,4.833,CWSH,1.3419999999999999,1454.94,14.94
1D3,61.0,0.155,FAUC,0.34600000000000003,1455.15,15.15
1D3,61.0,0.155,FAUC,0.5760000000000001,1455.17,15.17
1D3,61.0,0.155,FAUC,0.28800000000000003,1455.18,15.18
1D3,61.0,0.155,FAUC,0.28800000000000003,1455.21,15.21
1D3,61.0,0.31,FAUC,0.317,1455.24,15.24
1D3,61.0,3.5,CWSH,1.413,1455.55,15.55
1D3,61.0,0.155,FAUC,0.40299999999999997,1455.68,15.68
1D3,61.0,0.5,CWSH,1.23,1455.71,15.71
1D3,61.0,0.5,CWSH,1.203,1455.72,15.72
1D3,61.0,0.155,FAUC,0.922,1455.74,15.74
1D3,61.0,0.31,FAUC,0.49,1455.79,15.79
1D3,61.0,0.155,FAUC,0.28800000000000003,1455.9,15.9
1D3,61.0,0.31,FAUC,1.296,1459.1,19.1
1D3,61.0,0.31,FAUC,0.34600000000000003,1461.51,21.51
1D3,61.0,0.155,FAUC,0.28800000000000003,1461.55,21.55
1D3,61.0,0.155,FAUC,0.40299999999999997,1461.57,21.57
1D3,61.0,0.155,FAUC,0.518,1461.59,21.59
1D3,61.0,0.155,FAUC,0.28800000000000003,1461.66,21.66
1D3,61.0,0.155,FAUC,0.28800000000000003,1461.67,21.67
1D5,62.0,0.131,FAUC,0.28800000000000003,1470.5,6.5
1D5,62.0,1.4409999999999998,FAUC,0.8690000000000001,1470.67,6.67
1D5,62.0,0.131,FAUC,0.461,1470.71,6.71
1D5,62.0,3.333,CWSH,1.8030000000000002,1471.15,7.15
1D5,62.0,0.33299999999999996,CWSH,0.9279999999999999,1471.58,7.58
1D5,62.0,3.0,CWSH,2.11,1471.65,7.65
1D5,62.0,0.262,FAUC,0.34600000000000003,1471.82,7.82
1D5,62.0,3.0,CWSH,2.076,1474.21,10.21
1D5,62.0,0.5,CWSH,0.986,1474.64,10.64
1D5,62.0,3.0,CWSH,1.976,1474.71,10.71
1D5,62.0,0.131,FAUC,0.28800000000000003,1474.87,10.87
1D5,62.0,1.834,FAUC,0.8190000000000001,1474.87,10.87
1D5,62.0,0.39299999999999996,FAUC,1.056,1474.94,10.94
1D5,62.0,0.131,FAUC,0.28800000000000003,1474.95,10.95
1D5,62.0,0.262,FAUC,0.5760000000000001,1474.97,10.97
1D5,62.0,0.917,FAUC,0.79,1474.98,10.98
1D5,62.0,0.131,FAUC,0.634,1477.5,13.5
1D5,62.0,1.4409999999999998,FAUC,0.932,1478.01,14.01
1D5,62.0,0.655,FAUC,1.129,1478.07,14.07
1D5,62.0,0.524,FAUC,1.598,1478.09,14.09
1D5,62.0,1.179,FAUC,0.9790000000000001,1480.14,16.14
1D5,62.0,0.262,FAUC,0.8059999999999999,1482.47,18.47
1D5,62.0,0.131,FAUC,0.8640000000000001,1482.89,18.89
1D5,62.0,0.262,FAUC,0.634,1482.92,18.92
1D5,62.0,0.131,FAUC,0.691,1483.16,19.16
1D5,62.0,0.39299999999999996,FAUC,0.845,1484.54,20.54
1D5,62.0,2.096,FAUC,0.846,1484.56,20.56
1D5,62.0,1.048,FAUC,1.195,1484.6,20.6
1D5,62.0,0.262,FAUC,0.547,1484.63,20.63
1D5,62.0,0.39299999999999996,FAUC,1.094,1484.65,20.65
1D5,62.0,0.524,FAUC,1.051,1484.66,20.66
1D5,62.0,0.7859999999999999,FAUC,1.094,1484.76,20.76
1D5,62.0,1.4409999999999998,FAUC,0.885,1485.01,21.01
1D5,62.0,2.7510000000000003,FAUC,1.075,1487.13,23.13
1D5,62.0,0.131,FAUC,0.518,1487.22,23.22
1D5,62.0,0.131,FAUC,1.21,1487.59,23.59
1D1,63.0,0.62,FAUC,1.2819999999999998,1494.93,6.93
1D1,63.0,0.155,FAUC,0.691,1494.93,6.93
1D1,63.0,1.084,FAUC,1.012,1495.35,7.35
1D1,63.0,3.0980000000000003,FAUC,1.187,1495.41,7.41
1D1,63.0,0.155,FAUC,0.461,1495.47,7.47
1D1,63.0,1.5490000000000002,FAUC,0.092,1495.47,7.47
1D1,63.0,0.155,FAUC,0.634,1496.03,8.03
1D1,63.0,0.31,FAUC,0.893,1496.19,8.19
1D1,63.0,0.155,FAUC,1.325,1496.35,8.35
1D1,63.0,0.155,FAUC,0.5760000000000001,1500.69,12.69
1D1,63.0,16.109,SHWR,1.891,1502.44,14.44
1D1,63.0,0.155,FAUC,0.8059999999999999,1502.81,14.81
1D1,63.0,0.155,FAUC,1.037,1502.92,14.92
1D1,63.0,1.5490000000000002,FAUC,0.611,1503.17,15.17
1D1,63.0,0.774,FAUC,1.2329999999999999,1503.3,15.3
1D1,63.0,1.084,FAUC,0.987,1503.32,15.32
1D1,63.0,1.6669999999999998,DWSH,1.531,1503.94,15.94
1D1,63.0,1.6669999999999998,DWSH,1.469,1504.09,16.09
1D1,63.0,0.155,FAUC,1.44,1504.68,16.68
1D1,63.0,0.465,FAUC,1.114,1504.68,16.68
1D1,63.0,1.3940000000000001,FAUC,1.011,1504.76,16.76
1D1,63.0,0.155,FAUC,1.037,1505.13,17.13
1D1,63.0,0.31,FAUC,0.7490000000000001,1505.17,17.17
1D1,63.0,1.239,FAUC,1.433,1505.2,17.2
1D1,63.0,0.774,FAUC,1.359,1505.4,17.4
1D1,63.0,0.155,FAUC,1.6130000000000002,1505.77,17.77
1D1,63.0,1.704,FAUC,1.581,1505.78,17.78
1D1,63.0,0.62,FAUC,1.382,1505.82,17.82
1D1,63.0,0.465,FAUC,0.998,1506.91,18.91
1D1,63.0,0.31,FAUC,1.21,1506.93,18.93
1D1,63.0,1.084,FAUC,1.531,1507.01,19.01
1D1,63.0,2.0140000000000002,FAUC,1.662,1507.86,19.86
1D1,63.0,0.465,FAUC,1.306,1507.9,19.9
1D1,63.0,2.943,FAUC,1.6369999999999998,1507.93,19.93
1D6,64.0,0.31,FAUC,0.9790000000000001,1514.52,2.52
1D6,64.0,0.155,FAUC,1.037,1514.53,2.53
1D6,64.0,1.3940000000000001,FAUC,0.9279999999999999,1514.56,2.56
1D6,64.0,0.62,FAUC,1.051,1519.78,7.78
1D6,64.0,0.31,FAUC,0.547,1519.93,7.93
1D6,64.0,0.31,FAUC,0.835,1520.01,8.01
1D6,64.0,0.31,FAUC,0.691,1520.12,8.12
1D6,64.0,1.859,FAUC,0.816,1520.14,8.14
1D6,64.0,1.239,FAUC,0.965,1520.18,8.18
1D6,64.0,0.31,FAUC,0.893,1520.26,8.26
1D6,64.0,2.0140000000000002,FAUC,0.9129999999999999,1520.59,8.59
1D6,64.0,0.31,FAUC,0.518,1520.63,8.63
1D6,64.0,0.31,FAUC,0.8059999999999999,1520.86,8.86
1D6,64.0,1.3940000000000001,FAUC,1.05,1521.34,9.34
1D6,64.0,11.772,SHWR,1.492,1521.39,9.39
1D6,64.0,0.465,FAUC,0.787,1522.7,10.7
1D6,64.0,1.239,FAUC,0.8059999999999999,1522.72,10.72
1D7,65.0,0.285,FAUC,0.9790000000000001,1538.63,2.63
1D7,65.0,1.281,FAUC,1.139,1544.04,8.04
1D7,65.0,6.263999999999999,SHWR,2.0,1545.05,9.05
1D7,65.0,0.285,FAUC,0.547,1545.25,9.25
1D7,65.0,0.285,FAUC,0.634,1545.27,9.27
1D7,65.0,0.142,FAUC,0.691,1545.6,9.6
1D7,65.0,2.333,CWSH,2.575,1545.63,9.63
1D7,65.0,0.667,CWSH,1.242,1545.93,9.93
1D7,65.0,3.5,CWSH,1.661,1546.0,10.0
1D7,65.0,0.569,FAUC,1.31,1546.43,10.43
1D7,65.0,0.7120000000000001,FAUC,0.991,1546.86,10.86
1D7,65.0,0.285,FAUC,0.43200000000000005,1548.66,12.66
1D7,65.0,0.142,FAUC,0.8640000000000001,1548.72,12.72
1D7,65.0,0.42700000000000005,FAUC,0.5379999999999999,1548.89,12.89
1D7,65.0,0.569,FAUC,1.685,1548.99,12.99
1D7,65.0,0.42700000000000005,FAUC,0.998,1549.17,13.17
1D7,65.0,1.7080000000000002,FAUC,1.325,1550.88,14.88
1D7,65.0,0.42700000000000005,FAUC,1.766,1550.91,14.91
1D7,65.0,0.42700000000000005,FAUC,1.229,1551.11,15.11
1D7,65.0,0.42700000000000005,FAUC,0.998,1551.24,15.24
1D7,65.0,0.42700000000000005,FAUC,0.998,1551.47,15.47
1D7,65.0,0.142,FAUC,0.518,1551.51,15.51
1D7,65.0,0.997,FAUC,1.5390000000000001,1554.0,18.0
1D7,65.0,4.271,FAUC,1.4669999999999999,1554.38,18.38
1D7,65.0,0.7120000000000001,FAUC,1.3019999999999998,1558.28,22.28
1D7,65.0,0.42700000000000005,FAUC,1.421,1558.42,22.42
1E7,66.0,0.902,FAUC,1.3630000000000002,1569.17,9.17
1E7,66.0,0.451,FAUC,1.1520000000000001,1569.33,9.33
1E7,66.0,0.301,FAUC,0.5760000000000001,1569.75,9.75
1E7,66.0,0.301,FAUC,0.317,1570.16,10.16
1E7,66.0,1.6669999999999998,CWSH,4.9430000000000005,1570.94,10.94
1E7,66.0,0.15,FAUC,0.28800000000000003,1570.94,10.94
1E7,66.0,0.301,FAUC,0.634,1570.97,10.97
1E7,66.0,0.5,CWSH,1.68,1571.02,11.02
1E7,66.0,1.0,CWSH,3.571,1571.06,11.06
1E7,66.0,7.513999999999999,SHWR,1.526,1571.11,11.11
1E7,66.0,0.601,FAUC,0.562,1571.73,11.73
1E7,66.0,0.15,FAUC,1.67,1572.91,12.91
1E7,66.0,0.601,FAUC,1.21,1573.04,13.04
1E7,66.0,0.301,FAUC,0.49,1573.24,13.24
1E7,66.0,0.301,FAUC,0.317,1573.26,13.26
1E7,66.0,0.15,FAUC,0.8059999999999999,1573.29,13.29
1E7,66.0,0.7509999999999999,FAUC,0.265,1573.29,13.29
1E7,66.0,0.601,FAUC,0.821,1573.3,13.3
1E7,66.0,1.653,FAUC,0.895,1573.32,13.32
1E7,66.0,0.601,FAUC,0.9359999999999999,1573.37,13.37
1E7,66.0,0.301,FAUC,0.634,1573.4,13.4
1E7,66.0,1.202,FAUC,0.504,1577.57,17.57
1E7,66.0,0.15,FAUC,0.634,1577.68,17.68
1E7,66.0,0.301,FAUC,0.7490000000000001,1578.56,18.56
1E7,66.0,0.301,FAUC,0.547,1578.57,18.57
1E7,66.0,0.451,FAUC,1.421,1578.58,18.58
1E7,66.0,0.301,FAUC,1.469,1579.02,19.02
1E7,66.0,0.902,FAUC,1.2,1579.05,19.05
1E7,66.0,1.5,CWSH,3.674,1581.1,21.1
1E7,66.0,0.5,CWSH,1.396,1581.17,21.17
1E7,66.0,2.333,CWSH,2.5860000000000003,1581.23,21.23
1E7,66.0,0.33299999999999996,CWSH,1.2209999999999999,1581.3,21.3
1E1,67.0,16.245,SHWR,2.0,1592.79,8.79
1E1,67.0,5.895,FAUC,1.17,1593.28,9.28
1E1,67.0,0.39299999999999996,FAUC,0.902,1593.43,9.43
1E1,67.0,0.131,FAUC,0.28800000000000003,1593.58,9.58
1E1,67.0,1.703,FAUC,1.48,1593.67,9.67
1E1,67.0,0.524,FAUC,1.181,1593.78,9.78
1E1,67.0,0.262,FAUC,0.691,1594.09,10.09
1E1,67.0,0.524,FAUC,1.426,1594.35,10.35
1E1,67.0,1.6669999999999998,DWSH,1.034,1594.48,10.48
1E1,67.0,0.262,FAUC,1.382,1594.55,10.55
1E1,67.0,0.39299999999999996,FAUC,0.902,1594.84,10.84
1E1,67.0,1.6669999999999998,DWSH,0.9940000000000001,1595.06,11.06
1E1,67.0,1.5,DWSH,1.08,1595.29,11.29
1E1,67.0,0.131,FAUC,1.786,1597.16,13.16
1E1,67.0,0.131,FAUC,0.28800000000000003,1597.37,13.37
1E1,67.0,3.93,FAUC,1.3880000000000001,1597.37,13.37
1E1,67.0,0.7859999999999999,FAUC,0.8640000000000001,1597.47,13.47
1E1,67.0,1.834,FAUC,1.148,1597.49,13.49
1E1,67.0,0.917,FAUC,1.1440000000000001,1597.99,13.99
1E1,67.0,0.131,FAUC,1.2670000000000001,1598.0,14.0
1E1,67.0,0.131,FAUC,0.28800000000000003,1599.0,15.0
1E1,67.0,0.131,FAUC,0.28800000000000003,1599.54,15.54
1E1,67.0,0.262,FAUC,0.547,1599.55,15.55
1E1,67.0,0.39299999999999996,FAUC,0.941,1600.32,16.32
1E1,67.0,0.131,FAUC,1.382,1600.37,16.37
1E1,67.0,0.39299999999999996,FAUC,0.96,1600.41,16.41
1E1,67.0,0.262,FAUC,0.95,1601.4,17.4
1E1,67.0,0.131,FAUC,0.28800000000000003,1602.42,18.42
1E1,67.0,0.131,FAUC,0.28800000000000003,1602.45,18.45
1E1,67.0,0.131,FAUC,1.2670000000000001,1602.48,18.48
1E1,67.0,0.131,FAUC,0.691,1602.56,18.56
1E1,67.0,0.262,FAUC,0.34600000000000003,1602.57,18.57
1E1,67.0,0.524,FAUC,1.1520000000000001,1603.05,19.05
1E1,67.0,0.262,FAUC,1.411,1603.09,19.09
1E1,67.0,0.131,FAUC,0.5760000000000001,1604.57,20.57
1E1,67.0,0.131,FAUC,0.5760000000000001,1604.58,20.58
1E1,67.0,0.131,FAUC,0.518,1605.74,21.74
1E1,67.0,0.39299999999999996,FAUC,0.998,1605.77,21.77
1E1,67.0,5.502000000000001,SHWR,1.611,1605.79,21.79
2D6,68.0,0.124,FAUC,0.5760000000000001,1608.13,0.13
2D6,68.0,0.124,FAUC,0.5760000000000001,1608.86,0.86
2D6,68.0,0.249,FAUC,0.7490000000000001,1610.02,2.02
2D6,68.0,0.124,FAUC,0.5760000000000001,1611.7,3.7
2D6,68.0,0.124,FAUC,0.5760000000000001,1613.61,5.61
2D6,68.0,0.249,FAUC,0.518,1613.76,5.76
2D6,68.0,0.124,FAUC,0.5760000000000001,1614.63,6.63
2D6,68.0,0.124,FAUC,0.691,1614.88,6.88
2D6,68.0,0.124,FAUC,0.5760000000000001,1615.23,7.23
2D6,68.0,6.837999999999999,SHWR,2.0,1615.31,7.31
2D6,68.0,2.487,FAUC,1.768,1615.49,7.49
2D6,68.0,0.124,FAUC,0.7490000000000001,1615.6,7.6
2D6,68.0,0.249,FAUC,0.72,1615.61,7.61
2D6,68.0,0.249,FAUC,0.662,1615.63,7.63
2D6,68.0,0.124,FAUC,0.691,1615.7,7.7
2D6,68.0,0.249,FAUC,0.5760000000000001,1616.08,8.08
2D6,68.0,0.249,FAUC,0.49,1616.11,8.11
2D6,68.0,0.124,FAUC,0.5760000000000001,1616.15,8.15
2D6,68.0,0.249,FAUC,0.461,1616.17,8.17
2D6,68.0,0.49700000000000005,FAUC,0.49,1616.2,8.2
2D6,68.0,0.373,FAUC,0.48,1616.22,8.22
2D6,68.0,0.124,FAUC,0.5760000000000001,1616.3,8.3
2D6,68.0,0.373,FAUC,0.5379999999999999,1616.38,8.38
2D6,68.0,0.622,FAUC,0.415,1616.42,8.42
2D6,68.0,0.49700000000000005,FAUC,0.446,1616.54,8.54
2D6,68.0,0.124,FAUC,0.7490000000000001,1616.58,8.58
2D6,68.0,0.373,FAUC,0.48,1616.62,8.62
2D6,68.0,0.373,FAUC,0.557,1616.66,8.66
2D6,68.0,0.49700000000000005,FAUC,0.547,1616.7,8.7
2D6,68.0,0.124,FAUC,0.691,1616.73,8.73
2D6,68.0,0.249,FAUC,0.461,1616.76,8.76
2D6,68.0,0.124,FAUC,0.691,1617.02,9.02
2D6,68.0,0.249,FAUC,0.461,1617.11,9.11
2D6,68.0,0.124,FAUC,0.7490000000000001,1617.26,9.26
2D6,68.0,0.124,FAUC,0.5760000000000001,1617.36,9.36
2D6,68.0,0.249,FAUC,0.49,1617.76,9.76
2D6,68.0,0.124,FAUC,0.5760000000000001,1618.1,10.1
2D6,68.0,0.124,FAUC,0.5760000000000001,1618.19,10.19
2D6,68.0,0.249,FAUC,0.461,1618.33,10.33
2D6,68.0,0.124,FAUC,0.691,1618.52,10.52
2D6,68.0,1.2429999999999999,FAUC,0.68,1618.66,10.66
2D6,68.0,0.49700000000000005,FAUC,0.475,1619.06,11.06
2D6,68.0,0.249,FAUC,0.518,1619.11,11.11
2D6,68.0,0.124,FAUC,0.5760000000000001,1619.25,11.25
2D6,68.0,0.373,FAUC,0.518,1619.61,11.61
2D6,68.0,0.249,FAUC,0.461,1619.62,11.62
2D6,68.0,0.124,FAUC,0.5760000000000001,1619.68,11.68
2D6,68.0,0.49700000000000005,FAUC,0.374,1619.69,11.69
2D6,68.0,0.49700000000000005,FAUC,0.547,1619.71,11.71
2D6,68.0,0.249,FAUC,0.518,1619.75,11.75
2D6,68.0,0.373,FAUC,0.499,1619.97,11.97
2D6,68.0,0.49700000000000005,FAUC,0.49,1620.04,12.04
2D6,68.0,0.249,FAUC,0.49,1620.07,12.07
2D6,68.0,0.124,FAUC,0.5760000000000001,1620.23,12.23
2D6,68.0,0.373,FAUC,0.518,1620.28,12.28
2D6,68.0,0.124,FAUC,0.691,1620.31,12.31
2D6,68.0,0.249,FAUC,0.518,1620.37,12.37
2D6,68.0,0.49700000000000005,FAUC,0.43200000000000005,1620.38,12.38
2D6,68.0,0.124,FAUC,1.037,1620.45,12.45
2D6,68.0,0.373,FAUC,0.5379999999999999,1620.6,12.6
2D6,68.0,0.49700000000000005,FAUC,0.547,1620.68,12.68
2D6,68.0,0.249,FAUC,0.461,1620.73,12.73
2D6,68.0,0.249,FAUC,0.605,1620.94,12.94
2D6,68.0,0.373,FAUC,0.499,1620.95,12.95
2D6,68.0,0.373,FAUC,0.442,1621.16,13.16
2D6,68.0,0.249,FAUC,0.5760000000000001,1621.23,13.23
2D6,68.0,0.373,FAUC,0.48,1621.26,13.26
2D6,68.0,0.373,FAUC,0.42200000000000004,1621.55,13.55
2D6,68.0,0.373,FAUC,0.499,1621.57,13.57
2D6,68.0,0.249,FAUC,0.5760000000000001,1622.01,14.01
2D6,68.0,0.249,FAUC,0.49,1622.02,14.02
2D6,68.0,0.373,FAUC,0.557,1622.09,14.09
2D6,68.0,0.373,FAUC,0.48,1622.3,14.3
2D6,68.0,0.124,FAUC,0.5760000000000001,1622.39,14.39
2D6,68.0,0.373,FAUC,0.461,1622.46,14.46
2D6,68.0,0.249,FAUC,0.9790000000000001,1622.68,14.68
2D6,68.0,0.124,FAUC,0.5760000000000001,1622.73,14.73
2D6,68.0,0.124,FAUC,0.9790000000000001,1622.79,14.79
2D6,68.0,0.249,FAUC,0.49,1622.9,14.9
2D6,68.0,0.49700000000000005,FAUC,0.49,1622.99,14.99
2D6,68.0,0.249,FAUC,0.518,1623.05,15.05
2D6,68.0,0.249,FAUC,0.518,1623.14,15.14
2D6,68.0,0.373,FAUC,0.499,1623.2,15.2
2D6,68.0,0.249,FAUC,0.605,1623.27,15.27
2D6,68.0,0.124,FAUC,0.5760000000000001,1623.34,15.34
2D6,68.0,0.124,FAUC,0.5760000000000001,1623.38,15.38
2D6,68.0,0.249,FAUC,0.461,1623.42,15.42
2D6,68.0,0.249,FAUC,0.461,1623.63,15.63
2D6,68.0,0.124,FAUC,0.5760000000000001,1623.69,15.69
2D6,68.0,0.249,FAUC,0.95,1623.8,15.8
2D6,68.0,0.249,FAUC,0.461,1624.14,16.14
2D6,68.0,0.49700000000000005,FAUC,0.418,1624.21,16.21
2D6,68.0,0.249,FAUC,0.49,1624.27,16.27
2D6,68.0,0.249,FAUC,0.5760000000000001,1624.31,16.31
2D6,68.0,0.249,FAUC,0.461,1624.32,16.32
2D6,68.0,0.373,FAUC,0.5379999999999999,1624.35,16.35
2D6,68.0,0.249,FAUC,0.634,1624.46,16.46
2D6,68.0,0.249,FAUC,0.49,1624.64,16.64
2D6,68.0,0.373,FAUC,0.442,1624.69,16.69
2D6,68.0,0.249,FAUC,0.49,1624.86,16.86
2D6,68.0,0.249,FAUC,0.461,1624.89,16.89
2D6,68.0,0.124,FAUC,0.5760000000000001,1624.93,16.93
2D6,68.0,0.249,FAUC,0.5760000000000001,1625.0,17.0
2D6,68.0,0.373,FAUC,0.653,1625.06,17.06
2D6,68.0,0.49700000000000005,FAUC,0.43200000000000005,1625.14,17.14
2D6,68.0,0.622,FAUC,0.47200000000000003,1625.3,17.3
2D6,68.0,0.373,FAUC,0.499,1625.38,17.38
2D6,68.0,0.249,FAUC,0.461,1625.46,17.46
2D6,68.0,0.622,FAUC,0.461,1625.54,17.54
2D6,68.0,0.249,FAUC,0.49,1625.57,17.57
2D6,68.0,0.124,FAUC,0.5760000000000001,1625.63,17.63
2D6,68.0,0.373,FAUC,0.42200000000000004,1625.65,17.65
2D6,68.0,0.49700000000000005,FAUC,0.418,1625.75,17.75
