Day,Fixture,Start time (hr),Duration (min),Flow Rate (gpm)
6H1,FAUC,9.85,0.833,0.896
6H1,FAUC,9.89,0.333,0.634
6H1,FAUC,9.90,0.167,0.589
6H1,FAUC,9.91,1.167,0.796
6H1,FAUC,9.93,0.333,0.589
6H1,FAUC,9.94,0.500,0.709
6H1,FAUC,10.05,0.500,0.589
6H1,FAUC,10.06,0.167,0.407
6H1,FAUC,10.25,0.333,0.589
6H1,FAUC,10.46,0.333,0.543
6H1,FAUC,10.56,0.333,0.724
6H1,FAUC,10.70,0.167,0.272
6H1,FAUC,10.71,1.000,0.611
6H1,FAUC,10.73,0.333,0.521
6H1,FAUC,10.74,0.333,0.747
6H1,FAUC,10.75,1.000,0.875
6H1,FAUC,10.77,0.333,0.724
6H1,FAUC,10.88,0.500,0.574
6H1,FAUC,10.90,1.333,0.657
6H1,FAUC,10.96,0.167,0.407
6H1,FAUC,11.81,1.000,0.136
6H1,FAUC,12.51,0.500,0.543
6H1,FAUC,12.58,0.167,0.226
6H1,FAUC,12.81,0.333,0.453
6H1,FAUC,12.89,0.500,0.483
6H1,FAUC,12.93,0.333,0.657
6H1,FAUC,13.11,0.500,0.694
6H1,FAUC,19.14,0.500,1.328
6H1,FAUC,19.17,0.333,1.381
6H1,FAUC,19.32,0.333,0.385
6H1,FAUC,19.34,0.167,0.317
6H1,FAUC,19.57,0.167,0.317
6H1,FAUC,19.60,1.000,0.815
6H1,FAUC,19.63,0.500,0.785
6H1,FAUC,19.64,0.333,0.430
6H1,FAUC,19.65,0.333,0.815
6H1,FAUC,19.66,0.500,0.453
6H1,FAUC,19.68,0.167,0.589
6H1,FAUC,19.69,1.167,0.731
6H1,FAUC,19.73,0.500,1.011
6H1,FAUC,19.80,0.167,0.317
6H1,FAUC,19.91,0.333,0.634
6H1,FAUC,19.92,0.500,0.724
6H1,FAUC,19.93,0.167,0.317
6H1,FAUC,19.93,0.500,0.407
6H1,FAUC,19.97,0.167,0.317
6H1,FAUC,20.10,0.667,0.917
6H1,FAUC,20.17,0.667,1.505
6H1,FAUC,22.05,0.167,0.679
6H1,FAUC,22.07,0.500,1.660
6H1,FAUC,22.16,0.333,0.634
6H1,FAUC,22.17,0.167,0.724
6H1,SHWR,11.77,6.333,1.267
6H1,SHWR,18.99,11.667,1.558
